,Name,Team,Games,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
8015,AndrewQuarless,GB,1.0,2.0,2.0,13.0,0.0,1.3,1.3,2013.0,8
8057,AndrewQuarless,GB,1.0,7.0,5.0,34.0,0.0,3.4,3.4,2013.0,9
8116,AndrewQuarless,GB,1.0,4.0,1.0,8.0,0.0,0.8,0.8,2013.0,10
8164,AndrewQuarless,GB,1.0,3.0,2.0,18.0,0.0,1.8,1.8,2013.0,11
8210,AndrewQuarless,GB,1.0,3.0,2.0,22.0,0.0,2.2,2.2,2013.0,12
8269,AndrewQuarless,GB,1.0,2.0,1.0,7.0,0.0,0.7,0.7,2013.0,13
8284,AndrewQuarless,GB,1.0,7.0,6.0,66.0,1.0,12.6,12.6,2013.0,14
8332,AndrewQuarless,GB,1.0,6.0,6.0,66.0,1.0,12.6,12.6,2013.0,15
8411,AndrewQuarless,GB,1.0,4.0,1.0,19.0,0.0,1.9,1.9,2013.0,16
8454,AndrewQuarless,GB,1.0,6.0,2.0,31.0,0.0,3.1,3.1,2013.0,17
8509,AndrewQuarless,GB,1.0,4.0,3.0,26.0,0.0,2.6,2.6,2014.0,1
8575,AndrewQuarless,GB,1.0,2.0,1.0,8.0,0.0,0.8,0.8,2014.0,2
8585,AndrewQuarless,GB,1.0,5.0,4.0,43.0,1.0,10.3,10.3,2014.0,3
8709,AndrewQuarless,GB,1.0,2.0,2.0,19.0,0.0,1.9,1.9,2014.0,5
8743,AndrewQuarless,GB,1.0,5.0,2.0,11.0,1.0,7.1,7.1,2014.0,6
8820,AndrewQuarless,GB,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2014.0,7
8861,AndrewQuarless,GB,1.0,3.0,2.0,19.0,0.0,1.9,1.9,2014.0,8
8934,AndrewQuarless,GB,1.0,5.0,2.0,10.0,1.0,7.0,7.0,2014.0,10
8991,AndrewQuarless,GB,1.0,2.0,2.0,35.0,0.0,3.5,3.5,2014.0,11
9036,AndrewQuarless,GB,1.0,3.0,2.0,50.0,0.0,5.0,5.0,2014.0,12
9106,AndrewQuarless,GB,1.0,2.0,2.0,17.0,0.0,1.7,1.7,2014.0,13
9139,AndrewQuarless,GB,1.0,4.0,3.0,52.0,0.0,5.2,5.2,2014.0,14
9215,AndrewQuarless,GB,1.0,4.0,1.0,7.0,0.0,0.7,0.7,2014.0,15
9254,AndrewQuarless,GB,1.0,3.0,2.0,17.0,0.0,1.7,1.7,2014.0,16
44,AnthonyBecht,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,1
96,AnthonyBecht,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,2
194,AnthonyBecht,NYJ,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2004.0,4
224,AnthonyBecht,NYJ,1.0,4.0,2.0,20.0,0.0,2.0,2.0,2004.0,5
262,AnthonyBecht,NYJ,1.0,4.0,4.0,47.0,0.0,4.7,4.7,2004.0,6
335,AnthonyBecht,NYJ,1.0,3.0,2.0,8.0,0.0,0.8,0.8,2004.0,7
391,AnthonyBecht,NYJ,1.0,2.0,1.0,5.0,0.0,0.5,0.5,2004.0,8
439,AnthonyBecht,NYJ,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
487,AnthonyBecht,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,10
547,AnthonyBecht,NYJ,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2004.0,11
596,AnthonyBecht,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,12
609,AnthonyBecht,NYJ,1.0,2.0,1.0,2.0,1.0,6.2,6.2,2004.0,13
694,AnthonyBecht,NYJ,1.0,1.0,1.0,4.0,0.0,0.4,0.4,2004.0,14
838,AnthonyBecht,NYJ,1.0,3.0,1.0,14.0,0.0,1.4,1.4,2004.0,17
893,AnthonyBecht,TB,1.0,1.0,1.0,7.0,0.0,0.7,0.7,2005.0,1
936,AnthonyBecht,TB,1.0,2.0,2.0,6.0,0.0,0.6,0.6,2005.0,2
976,AnthonyBecht,TB,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2005.0,3
1035,AnthonyBecht,TB,1.0,4.0,2.0,9.0,0.0,0.9,0.9,2005.0,4
1088,AnthonyBecht,TB,1.0,3.0,2.0,6.0,0.0,0.6,0.6,2005.0,5
1126,AnthonyBecht,TB,1.0,1.0,1.0,13.0,0.0,1.3,1.3,2005.0,6
1240,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,8
1281,AnthonyBecht,TB,1.0,2.0,2.0,10.0,0.0,1.0,1.0,2005.0,9
1336,AnthonyBecht,TB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2005.0,10
1378,AnthonyBecht,TB,1.0,1.0,1.0,12.0,0.0,1.2,1.2,2005.0,11
1438,AnthonyBecht,TB,1.0,6.0,2.0,12.0,0.0,1.2,1.2,2005.0,12
1498,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,13
1587,AnthonyBecht,TB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2005.0,15
1618,AnthonyBecht,TB,1.0,2.0,2.0,28.0,0.0,2.8,2.8,2005.0,16
1692,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,17
1719,AnthonyBecht,TB,1.0,6.0,4.0,27.0,0.0,2.7,2.7,2006.0,1
1788,AnthonyBecht,TB,1.0,3.0,2.0,10.0,0.0,1.0,1.0,2006.0,2
1840,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,3
1927,AnthonyBecht,TB,1.0,1.0,1.0,13.0,0.0,1.3,1.3,2006.0,5
1974,AnthonyBecht,TB,1.0,1.0,1.0,12.0,0.0,1.2,1.2,2006.0,6
2039,AnthonyBecht,TB,1.0,2.0,1.0,1.0,0.0,0.1,0.1,2006.0,7
2071,AnthonyBecht,TB,1.0,3.0,2.0,16.0,0.0,1.6,1.6,2006.0,8
2146,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,9
2208,AnthonyBecht,TB,1.0,2.0,2.0,9.0,1.0,6.9,6.9,2006.0,11
2337,AnthonyBecht,TB,1.0,2.0,2.0,10.0,0.0,1.0,1.0,2006.0,13
2431,AnthonyBecht,TB,1.0,3.0,2.0,12.0,0.0,1.2,1.2,2006.0,15
2542,AnthonyBecht,TB,1.0,1.0,1.0,5.0,0.0,0.5,0.5,2006.0,17
2599,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1
2742,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,4
2799,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,5
2839,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,6
2894,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,7
2942,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,8
2995,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,9
3149,AnthonyBecht,TB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,12
3167,AnthonyBecht,TB,1.0,1.0,1.0,1.0,1.0,6.1,6.1,2007.0,13
3241,AnthonyBecht,TB,1.0,1.0,1.0,7.0,0.0,0.7,0.7,2007.0,14
3258,AnthonyBecht,TB,1.0,2.0,2.0,10.0,1.0,7.0,7.0,2007.0,15
3347,AnthonyBecht,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,16
3399,AnthonyBecht,TB,1.0,1.0,1.0,2.0,0.0,0.2,0.2,2007.0,17
3493,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2
3589,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
3696,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,6
3744,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,7
3798,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,8
3842,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,9
3890,AnthonyBecht,STL,1.0,1.0,1.0,3.0,0.0,0.3,0.3,2008.0,10
3941,AnthonyBecht,STL,1.0,1.0,1.0,8.0,0.0,0.8,0.8,2008.0,11
3985,AnthonyBecht,STL,1.0,2.0,1.0,11.0,0.0,1.1,1.1,2008.0,12
4047,AnthonyBecht,STL,1.0,3.0,1.0,5.0,0.0,0.5,0.5,2008.0,13
4095,AnthonyBecht,STL,1.0,2.0,1.0,5.0,0.0,0.5,0.5,2008.0,14
4147,AnthonyBecht,STL,1.0,2.0,1.0,7.0,0.0,0.7,0.7,2008.0,15
4197,AnthonyBecht,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,16
4333,AnthonyBecht,ARI,1.0,2.0,1.0,16.0,0.0,1.6,1.6,2009.0,2
4386,AnthonyBecht,ARI,1.0,1.0,1.0,11.0,0.0,1.1,1.1,2009.0,3
4488,AnthonyBecht,ARI,1.0,1.0,1.0,5.0,0.0,0.5,0.5,2009.0,5
4542,AnthonyBecht,ARI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,6
4584,AnthonyBecht,ARI,1.0,1.0,1.0,8.0,0.0,0.8,0.8,2009.0,7
4640,AnthonyBecht,ARI,1.0,1.0,1.0,7.0,0.0,0.7,0.7,2009.0,8
4659,AnthonyBecht,ARI,1.0,2.0,1.0,15.0,1.0,7.5,7.5,2009.0,9
4898,AnthonyBecht,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,13
5045,AnthonyBecht,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,16
6645,AnthonyBecht,KC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,14
6681,AnthonyBecht,KC,1.0,2.0,2.0,20.0,0.0,2.0,2.0,2011.0,15
6746,AnthonyBecht,KC,1.0,1.0,1.0,6.0,0.0,0.6,0.6,2011.0,16
1763,AnthonyFasano,DAL,1.0,4.0,3.0,39.0,0.0,3.9,3.9,2006.0,2
1995,AnthonyFasano,DAL,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
2029,AnthonyFasano,DAL,1.0,3.0,2.0,16.0,0.0,1.6,1.6,2006.0,7
2081,AnthonyFasano,DAL,1.0,3.0,3.0,11.0,0.0,1.1,1.1,2006.0,8
2126,AnthonyFasano,DAL,1.0,3.0,2.0,16.0,0.0,1.6,1.6,2006.0,9
2223,AnthonyFasano,DAL,1.0,1.0,1.0,22.0,0.0,2.2,2.2,2006.0,11
2292,AnthonyFasano,DAL,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2006.0,12
2488,AnthonyFasano,DAL,1.0,2.0,2.0,13.0,0.0,1.3,1.3,2006.0,16
2636,AnthonyFasano,DAL,1.0,1.0,1.0,12.0,0.0,1.2,1.2,2007.0,2
2698,AnthonyFasano,DAL,1.0,2.0,1.0,3.0,0.0,0.3,0.3,2007.0,3
2730,AnthonyFasano,DAL,1.0,2.0,1.0,14.0,0.0,1.4,1.4,2007.0,4
2797,AnthonyFasano,DAL,1.0,1.0,1.0,2.0,0.0,0.2,0.2,2007.0,5
2821,AnthonyFasano,DAL,1.0,1.0,1.0,26.0,0.0,2.6,2.6,2007.0,6
2877,AnthonyFasano,DAL,1.0,2.0,2.0,14.0,0.0,1.4,1.4,2007.0,7
3036,AnthonyFasano,DAL,1.0,2.0,1.0,9.0,0.0,0.9,0.9,2007.0,10
3156,AnthonyFasano,DAL,1.0,3.0,1.0,26.0,1.0,8.6,8.6,2007.0,13
3283,AnthonyFasano,DAL,1.0,2.0,1.0,10.0,0.0,1.0,1.0,2007.0,15
3334,AnthonyFasano,DAL,1.0,1.0,1.0,12.0,0.0,1.2,1.2,2007.0,16
3386,AnthonyFasano,DAL,1.0,3.0,3.0,15.0,0.0,1.5,1.5,2007.0,17
3401,AnthonyFasano,MIA,1.0,9.0,8.0,84.0,1.0,14.4,14.4,2008.0,1
3500,AnthonyFasano,MIA,1.0,3.0,3.0,66.0,1.0,12.6,12.6,2008.0,3
3616,AnthonyFasano,MIA,1.0,4.0,3.0,47.0,0.0,4.7,4.7,2008.0,5
3678,AnthonyFasano,MIA,1.0,4.0,1.0,12.0,0.0,1.2,1.2,2008.0,6
3724,AnthonyFasano,MIA,1.0,3.0,2.0,25.0,0.0,2.5,2.5,2008.0,7
3755,AnthonyFasano,MIA,1.0,4.0,2.0,17.0,1.0,7.7,7.7,2008.0,8
3814,AnthonyFasano,MIA,1.0,6.0,2.0,37.0,0.0,3.7,3.7,2008.0,9
3873,AnthonyFasano,MIA,1.0,3.0,1.0,17.0,0.0,1.7,1.7,2008.0,10
4043,AnthonyFasano,MIA,1.0,1.0,1.0,7.0,0.0,0.7,0.7,2008.0,13
4055,AnthonyFasano,MIA,1.0,3.0,3.0,36.0,1.0,9.6,9.6,2008.0,14
4125,AnthonyFasano,MIA,1.0,3.0,2.0,20.0,0.0,2.0,2.0,2008.0,15
4151,AnthonyFasano,MIA,1.0,4.0,3.0,47.0,2.0,16.7,16.7,2008.0,16
4202,AnthonyFasano,MIA,1.0,3.0,3.0,39.0,1.0,9.9,9.9,2008.0,17
4287,AnthonyFasano,MIA,1.0,3.0,2.0,10.0,0.0,1.0,1.0,2009.0,1
4348,AnthonyFasano,MIA,1.0,2.0,1.0,1.0,0.0,0.1,0.1,2009.0,2
4446,AnthonyFasano,MIA,1.0,3.0,1.0,7.0,0.0,0.7,0.7,2009.0,4
4453,AnthonyFasano,MIA,1.0,7.0,4.0,38.0,1.0,9.8,9.8,2009.0,5
4575,AnthonyFasano,MIA,1.0,4.0,3.0,21.0,0.0,2.1,2.1,2009.0,7
4630,AnthonyFasano,MIA,1.0,5.0,2.0,16.0,0.0,1.6,1.6,2009.0,8
4673,AnthonyFasano,MIA,1.0,1.0,1.0,20.0,0.0,2.0,2.0,2009.0,9
4809,AnthonyFasano,MIA,1.0,6.0,5.0,74.0,0.0,7.4,7.4,2009.0,12
4864,AnthonyFasano,MIA,1.0,7.0,5.0,67.0,0.0,6.7,6.7,2009.0,13
4956,AnthonyFasano,MIA,1.0,6.0,4.0,36.0,1.0,9.6,9.6,2009.0,15
5037,AnthonyFasano,MIA,1.0,4.0,1.0,8.0,0.0,0.8,0.8,2009.0,16
5068,AnthonyFasano,MIA,1.0,2.0,2.0,41.0,0.0,4.1,4.1,2009.0,17
5113,AnthonyFasano,MIA,1.0,3.0,3.0,46.0,0.0,4.6,4.6,2010.0,1
5215,AnthonyFasano,MIA,1.0,5.0,2.0,14.0,1.0,7.4,7.4,2010.0,3
5262,AnthonyFasano,MIA,1.0,6.0,5.0,67.0,0.0,6.7,6.7,2010.0,4
5357,AnthonyFasano,MIA,1.0,2.0,1.0,22.0,1.0,8.2,8.2,2010.0,6
5411,AnthonyFasano,MIA,1.0,5.0,3.0,49.0,0.0,4.9,4.9,2010.0,7
5465,AnthonyFasano,MIA,1.0,6.0,3.0,36.0,0.0,3.6,3.6,2010.0,8
5520,AnthonyFasano,MIA,1.0,7.0,3.0,26.0,0.0,2.6,2.6,2010.0,9
5551,AnthonyFasano,MIA,1.0,7.0,5.0,107.0,1.0,16.7,16.7,2010.0,10
5630,AnthonyFasano,MIA,1.0,1.0,1.0,16.0,0.0,1.6,1.6,2010.0,11
5692,AnthonyFasano,MIA,1.0,2.0,2.0,10.0,0.0,1.0,1.0,2010.0,12
5705,AnthonyFasano,MIA,1.0,6.0,4.0,41.0,1.0,10.1,10.1,2010.0,13
5767,AnthonyFasano,MIA,1.0,2.0,2.0,33.0,0.0,3.3,3.3,2010.0,14
5824,AnthonyFasano,MIA,1.0,5.0,3.0,30.0,0.0,3.0,3.0,2010.0,15
5874,AnthonyFasano,MIA,1.0,2.0,2.0,31.0,0.0,3.1,3.1,2010.0,16
5962,AnthonyFasano,MIA,1.0,6.0,5.0,82.0,0.0,8.2,8.2,2011.0,1
6079,AnthonyFasano,MIA,1.0,2.0,1.0,26.0,0.0,2.6,2.6,2011.0,3
6141,AnthonyFasano,MIA,1.0,4.0,1.0,9.0,0.0,0.9,0.9,2011.0,4
6231,AnthonyFasano,MIA,1.0,2.0,1.0,13.0,0.0,1.3,1.3,2011.0,6
6260,AnthonyFasano,MIA,1.0,2.0,2.0,22.0,1.0,8.2,8.2,2011.0,7
6351,AnthonyFasano,MIA,1.0,3.0,2.0,38.0,2.0,15.8,15.8,2011.0,9
6410,AnthonyFasano,MIA,1.0,4.0,3.0,60.0,0.0,6.0,6.0,2011.0,10
6460,AnthonyFasano,MIA,1.0,2.0,2.0,8.0,1.0,6.8,6.8,2011.0,11
6524,AnthonyFasano,MIA,1.0,2.0,2.0,32.0,0.0,3.2,3.2,2011.0,12
6559,AnthonyFasano,MIA,1.0,6.0,4.0,66.0,0.0,6.6,6.6,2011.0,13
6617,AnthonyFasano,MIA,1.0,8.0,3.0,56.0,0.0,5.6,5.6,2011.0,14
6657,AnthonyFasano,MIA,1.0,4.0,2.0,28.0,1.0,8.8,8.8,2011.0,15
6790,AnthonyFasano,MIA,1.0,6.0,4.0,11.0,0.0,1.1,1.1,2011.0,17
6833,AnthonyFasano,MIA,1.0,5.0,3.0,19.0,0.0,1.9,1.9,2012.0,1
6863,AnthonyFasano,MIA,1.0,3.0,2.0,19.0,1.0,7.9,7.9,2012.0,2
6919,AnthonyFasano,MIA,1.0,10.0,5.0,47.0,0.0,4.7,4.7,2012.0,3
6976,AnthonyFasano,MIA,1.0,5.0,5.0,30.0,0.0,3.0,3.0,2012.0,4
7024,AnthonyFasano,MIA,1.0,4.0,3.0,28.0,0.0,2.8,2.8,2012.0,5
7054,AnthonyFasano,MIA,1.0,6.0,4.0,33.0,1.0,9.3,9.3,2012.0,6
7155,AnthonyFasano,MIA,1.0,2.0,1.0,4.0,1.0,6.4,6.4,2012.0,8
7230,AnthonyFasano,MIA,1.0,4.0,1.0,8.0,0.0,0.8,0.8,2012.0,9
7288,AnthonyFasano,MIA,1.0,3.0,1.0,4.0,0.0,0.4,0.4,2012.0,10
7330,AnthonyFasano,MIA,1.0,2.0,1.0,8.0,0.0,0.8,0.8,2012.0,11
7390,AnthonyFasano,MIA,1.0,1.0,1.0,10.0,0.0,1.0,1.0,2012.0,12
7429,AnthonyFasano,MIA,1.0,3.0,1.0,14.0,0.0,1.4,1.4,2012.0,13
7453,AnthonyFasano,MIA,1.0,4.0,2.0,9.0,1.0,6.9,6.9,2012.0,14
7495,AnthonyFasano,MIA,1.0,7.0,6.0,56.0,1.0,11.6,11.6,2012.0,15
7578,AnthonyFasano,MIA,1.0,4.0,2.0,12.0,0.0,1.2,1.2,2012.0,16
7614,AnthonyFasano,MIA,1.0,6.0,3.0,31.0,0.0,3.1,3.1,2012.0,17
7682,AnthonyFasano,KC,1.0,5.0,2.0,8.0,0.0,0.8,0.8,2013.0,1
7718,AnthonyFasano,KC,1.0,2.0,2.0,26.0,0.0,2.6,2.6,2013.0,2
7965,AnthonyFasano,KC,1.0,5.0,4.0,27.0,0.0,2.7,2.7,2013.0,7
8012,AnthonyFasano,KC,1.0,3.0,2.0,14.0,0.0,1.4,1.4,2013.0,8
8062,AnthonyFasano,KC,1.0,1.0,1.0,20.0,0.0,2.0,2.0,2013.0,9
8138,AnthonyFasano,KC,1.0,4.0,4.0,37.0,1.0,9.7,9.7,2013.0,11
8192,AnthonyFasano,KC,1.0,5.0,4.0,21.0,1.0,8.1,8.1,2013.0,12
8239,AnthonyFasano,KC,1.0,5.0,3.0,28.0,1.0,8.8,8.8,2013.0,13
8410,AnthonyFasano,KC,1.0,4.0,1.0,19.0,0.0,1.9,1.9,2013.0,16
8488,AnthonyFasano,KC,1.0,6.0,3.0,29.0,1.0,8.9,8.9,2014.0,1
8550,AnthonyFasano,KC,1.0,4.0,3.0,39.0,0.0,3.9,3.9,2014.0,2
8609,AnthonyFasano,KC,1.0,2.0,2.0,23.0,0.0,2.3,2.3,2014.0,3
8672,AnthonyFasano,KC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,4
8699,AnthonyFasano,KC,1.0,7.0,4.0,32.0,0.0,3.2,3.2,2014.0,5
8860,AnthonyFasano,KC,1.0,4.0,4.0,19.0,0.0,1.9,1.9,2014.0,8
8889,AnthonyFasano,KC,1.0,3.0,3.0,24.0,1.0,8.4,8.4,2014.0,9
8960,AnthonyFasano,KC,1.0,1.0,1.0,7.0,0.0,0.7,0.7,2014.0,10
9027,AnthonyFasano,KC,1.0,2.0,2.0,30.0,1.0,9.0,9.0,2014.0,12
9081,AnthonyFasano,KC,1.0,1.0,1.0,20.0,1.0,8.0,8.0,2014.0,13
9222,AnthonyFasano,KC,1.0,1.0,1.0,2.0,0.0,0.2,0.2,2014.0,15
4681,AnthonyHill,HOU,1.0,2.0,1.0,9.0,0.0,0.9,0.9,2009.0,9
6599,AnthonyHill,IND,1.0,2.0,1.0,5.0,0.0,0.5,0.5,2011.0,13
6641,AnthonyHill,IND,1.0,1.0,1.0,5.0,0.0,0.5,0.5,2011.0,14
5994,AnthonyMcCoy,SEA,1.0,2.0,2.0,12.0,0.0,1.2,1.2,2011.0,1
6036,AnthonyMcCoy,SEA,1.0,3.0,2.0,9.0,0.0,0.9,0.9,2011.0,2
6174,AnthonyMcCoy,SEA,1.0,6.0,1.0,20.0,0.0,2.0,2.0,2011.0,5
6287,AnthonyMcCoy,SEA,1.0,4.0,2.0,10.0,0.0,1.0,1.0,2011.0,7
6369,AnthonyMcCoy,SEA,1.0,2.0,2.0,44.0,0.0,4.4,4.4,2011.0,9
6438,AnthonyMcCoy,SEA,1.0,2.0,2.0,15.0,0.0,1.5,1.5,2011.0,10
6541,AnthonyMcCoy,SEA,1.0,1.0,1.0,13.0,0.0,1.3,1.3,2011.0,12
6627,AnthonyMcCoy,SEA,1.0,1.0,1.0,23.0,0.0,2.3,2.3,2011.0,14
6858,AnthonyMcCoy,SEA,1.0,5.0,5.0,41.0,1.0,10.1,10.1,2012.0,2
6942,AnthonyMcCoy,SEA,1.0,2.0,1.0,9.0,0.0,0.9,0.9,2012.0,3
6982,AnthonyMcCoy,SEA,1.0,3.0,2.0,20.0,0.0,2.0,2.0,2012.0,4
7047,AnthonyMcCoy,SEA,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2012.0,5
7137,AnthonyMcCoy,SEA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,7
7175,AnthonyMcCoy,SEA,1.0,2.0,2.0,27.0,0.0,2.7,2.7,2012.0,8
7352,AnthonyMcCoy,SEA,1.0,3.0,2.0,23.0,1.0,8.3,8.3,2012.0,12
7430,AnthonyMcCoy,SEA,1.0,1.0,1.0,11.0,0.0,1.1,1.1,2012.0,13
7446,AnthonyMcCoy,SEA,1.0,3.0,3.0,105.0,0.0,10.5,10.5,2012.0,14
7541,AnthonyMcCoy,SEA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,15
7549,AnthonyMcCoy,SEA,1.0,1.0,1.0,6.0,1.0,6.6,6.6,2012.0,16
7607,AnthonyMcCoy,SEA,1.0,2.0,1.0,49.0,0.0,4.9,4.9,2012.0,17
3,AntonioGates,SD,1.0,8.0,8.0,123.0,0.0,12.3,12.3,2004.0,1
68,AntonioGates,SD,1.0,10.0,4.0,39.0,0.0,3.9,3.9,2004.0,2
114,AntonioGates,SD,1.0,5.0,4.0,30.0,0.0,3.0,3.0,2004.0,3
151,AntonioGates,SD,1.0,9.0,7.0,57.0,1.0,11.7,11.7,2004.0,4
201,AntonioGates,SD,1.0,11.0,8.0,93.0,2.0,21.3,21.3,2004.0,5
259,AntonioGates,SD,1.0,8.0,6.0,80.0,0.0,8.0,8.0,2004.0,6
310,AntonioGates,SD,1.0,8.0,7.0,61.0,0.0,6.1,6.1,2004.0,7
351,AntonioGates,SD,1.0,5.0,5.0,63.0,2.0,18.3,18.3,2004.0,8
400,AntonioGates,SD,1.0,9.0,5.0,56.0,3.0,23.6,23.6,2004.0,9
502,AntonioGates,SD,1.0,9.0,8.0,101.0,1.0,16.1,16.1,2004.0,11
551,AntonioGates,SD,1.0,11.0,7.0,92.0,2.0,21.2,21.2,2004.0,12
619,AntonioGates,SD,1.0,8.0,3.0,31.0,0.0,3.1,3.1,2004.0,13
676,AntonioGates,SD,1.0,2.0,1.0,17.0,0.0,1.7,1.7,2004.0,14
701,AntonioGates,SD,1.0,2.0,1.0,72.0,1.0,13.2,13.2,2004.0,15
751,AntonioGates,SD,1.0,9.0,7.0,49.0,1.0,10.9,10.9,2004.0,16
905,AntonioGates,SD,1.0,8.0,6.0,80.0,0.0,8.0,8.0,2005.0,2
950,AntonioGates,SD,1.0,6.0,6.0,92.0,1.0,15.2,15.2,2005.0,3
1004,AntonioGates,SD,1.0,8.0,6.0,108.0,0.0,10.8,10.8,2005.0,4
1055,AntonioGates,SD,1.0,11.0,5.0,61.0,1.0,12.1,12.1,2005.0,5
1121,AntonioGates,SD,1.0,4.0,2.0,17.0,0.0,1.7,1.7,2005.0,6
1150,AntonioGates,SD,1.0,12.0,8.0,72.0,1.0,13.2,13.2,2005.0,7
1200,AntonioGates,SD,1.0,16.0,10.0,145.0,3.0,32.5,32.5,2005.0,8
1253,AntonioGates,SD,1.0,10.0,8.0,132.0,0.0,13.2,13.2,2005.0,9
1351,AntonioGates,SD,1.0,6.0,5.0,77.0,1.0,13.7,13.7,2005.0,11
1419,AntonioGates,SD,1.0,9.0,3.0,39.0,0.0,3.9,3.9,2005.0,12
1451,AntonioGates,SD,1.0,7.0,4.0,51.0,1.0,11.1,11.1,2005.0,13
1500,AntonioGates,SD,1.0,16.0,13.0,123.0,1.0,18.3,18.3,2005.0,14
1564,AntonioGates,SD,1.0,10.0,6.0,29.0,0.0,2.9,2.9,2005.0,15
1601,AntonioGates,SD,1.0,8.0,4.0,52.0,1.0,11.2,11.2,2005.0,16
1667,AntonioGates,SD,1.0,9.0,3.0,23.0,0.0,2.3,2.3,2005.0,17
1709,AntonioGates,SD,1.0,2.0,2.0,26.0,1.0,8.6,8.6,2006.0,1
1758,AntonioGates,SD,1.0,8.0,4.0,55.0,0.0,5.5,5.5,2006.0,2
1863,AntonioGates,SD,1.0,8.0,4.0,41.0,0.0,4.1,4.1,2006.0,4
1900,AntonioGates,SD,1.0,7.0,3.0,55.0,1.0,11.5,11.5,2006.0,5
1951,AntonioGates,SD,1.0,7.0,5.0,78.0,1.0,13.8,13.8,2006.0,6
2002,AntonioGates,SD,1.0,15.0,9.0,63.0,1.0,12.3,12.3,2006.0,7
2061,AntonioGates,SD,1.0,8.0,5.0,66.0,0.0,6.6,6.6,2006.0,8
2121,AntonioGates,SD,1.0,5.0,2.0,22.0,0.0,2.2,2.2,2006.0,9
2157,AntonioGates,SD,1.0,5.0,5.0,69.0,0.0,6.9,6.9,2006.0,10
2215,AntonioGates,SD,1.0,6.0,5.0,48.0,0.0,4.8,4.8,2006.0,11
2252,AntonioGates,SD,1.0,12.0,6.0,81.0,1.0,14.1,14.1,2006.0,12
2301,AntonioGates,SD,1.0,9.0,7.0,90.0,1.0,15.0,15.0,2006.0,13
2350,AntonioGates,SD,1.0,11.0,7.0,104.0,2.0,22.4,22.4,2006.0,14
2442,AntonioGates,SD,1.0,5.0,1.0,7.0,0.0,0.7,0.7,2006.0,15
