,Name,Team,Games,Targets,Rec,RecYards,RecTD,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
4498,DavidAnderson,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,11
4873,DavidAnderson,HOU,1.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,3.7,3.7,2006.0,15
4995,DavidAnderson,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,16
5474,DavidAnderson,HOU,1.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2007.0,4
5565,DavidAnderson,HOU,1.0,3.0,1.0,19.0,0.0,0.0,0.0,0.0,2.9,2.9,2007.0,5
5646,DavidAnderson,HOU,1.0,3.0,3.0,33.0,0.0,0.0,0.0,0.0,6.3,6.3,2007.0,6
5724,DavidAnderson,HOU,1.0,5.0,4.0,45.0,1.0,0.0,0.0,0.0,14.5,14.5,2007.0,7
5849,DavidAnderson,HOU,1.0,4.0,3.0,25.0,0.0,0.0,0.0,0.0,5.5,5.5,2007.0,8
5988,DavidAnderson,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,9
6895,DavidAnderson,HOU,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.2,1.2,2008.0,1
7184,DavidAnderson,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
7290,DavidAnderson,HOU,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.4,1.4,2008.0,5
7390,DavidAnderson,HOU,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,6
7486,DavidAnderson,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,7
7529,DavidAnderson,HOU,1.0,2.0,2.0,28.0,1.0,0.0,0.0,0.0,10.8,10.8,2008.0,8
7639,DavidAnderson,HOU,1.0,2.0,2.0,12.0,1.0,0.0,0.0,0.0,9.2,9.2,2008.0,9
7740,DavidAnderson,HOU,1.0,5.0,4.0,46.0,0.0,0.0,0.0,0.0,8.6,8.6,2008.0,10
7867,DavidAnderson,HOU,1.0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,4.6,4.6,2008.0,11
7992,DavidAnderson,HOU,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2008.0,12
8149,DavidAnderson,HOU,1.0,5.0,3.0,34.0,0.0,0.0,0.0,0.0,6.4,6.4,2008.0,14
8295,DavidAnderson,HOU,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.4,1.4,2008.0,15
8350,DavidAnderson,HOU,1.0,2.0,1.0,65.0,0.0,0.0,0.0,0.0,7.5,7.5,2008.0,16
8491,DavidAnderson,HOU,1.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2008.0,17
8583,DavidAnderson,HOU,1.0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,2.4,2.4,2009.0,1
8695,DavidAnderson,HOU,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2009.0,2
8781,DavidAnderson,HOU,1.0,4.0,2.0,13.0,0.0,0.0,0.0,0.0,3.3,3.3,2009.0,3
8866,DavidAnderson,HOU,1.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,4.2,4.2,2009.0,4
8951,DavidAnderson,HOU,1.0,4.0,3.0,32.0,0.0,0.0,0.0,0.0,6.2,6.2,2009.0,5
9072,DavidAnderson,HOU,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,2.2,2009.0,6
9171,DavidAnderson,HOU,1.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,2009.0,7
9238,DavidAnderson,HOU,1.0,3.0,3.0,51.0,0.0,0.0,0.0,0.0,8.1,8.1,2009.0,8
9361,DavidAnderson,HOU,1.0,4.0,3.0,19.0,0.0,0.0,0.0,0.0,4.9,4.9,2009.0,9
9540,DavidAnderson,HOU,1.0,5.0,5.0,52.0,0.0,0.0,0.0,0.0,10.2,10.2,2009.0,11
9695,DavidAnderson,HOU,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2009.0,12
9757,DavidAnderson,HOU,1.0,6.0,4.0,39.0,0.0,0.0,0.0,0.0,7.9,7.9,2009.0,13
9833,DavidAnderson,HOU,1.0,4.0,4.0,49.0,0.0,0.0,0.0,0.0,8.9,8.9,2009.0,14
9954,DavidAnderson,HOU,1.0,5.0,5.0,34.0,0.0,0.0,0.0,0.0,8.4,8.4,2009.0,15
10097,DavidAnderson,HOU,1.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2009.0,16
10299,DavidAnderson,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1
10395,DavidAnderson,HOU,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,2010.0,2
10498,DavidAnderson,HOU,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2010.0,3
10589,DavidAnderson,HOU,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4
10690,DavidAnderson,HOU,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,5
10789,DavidAnderson,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6
10983,DavidAnderson,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8
11087,DavidAnderson,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,9
11172,DavidAnderson,HOU,1.0,3.0,2.0,27.0,0.0,0.0,0.0,0.0,4.7,4.7,2010.0,10
11270,DavidAnderson,HOU,1.0,4.0,2.0,38.0,0.0,0.0,0.0,0.0,5.8,5.8,2010.0,11
11482,DavidAnderson,HOU,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,2.7,2.7,2010.0,13
11558,DavidAnderson,HOU,1.0,4.0,3.0,28.0,0.0,0.0,0.0,0.0,5.8,5.8,2010.0,14
12382,DavidAnderson,HOU,1.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2011.0,5
12890,DavidAnderson,WAS,1.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,2.4,2.4,2011.0,10
12973,DavidAnderson,WAS,1.0,3.0,1.0,23.0,0.0,0.0,0.0,0.0,3.3,3.3,2011.0,11
13176,DavidAnderson,WAS,1.0,6.0,2.0,21.0,0.0,0.0,0.0,0.0,4.1,4.1,2011.0,13
13246,DavidAnderson,WAS,1.0,3.0,2.0,12.0,1.0,0.0,0.0,0.0,9.2,9.2,2011.0,14
1791,DavidBoston,MIA,1.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2005.0,1
1880,DavidBoston,MIA,1.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,3.8,3.8,2005.0,2
1996,DavidBoston,MIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,3
2292,DavidBoston,MIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,6
2444,DavidBoston,MIA,1.0,1.0,1.0,54.0,0.0,0.0,0.0,0.0,6.4,6.4,2005.0,8
8277,DavidClowney,NYJ,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,3.6,3.6,2008.0,15
8895,DavidClowney,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,4
8930,DavidClowney,NYJ,1.0,4.0,4.0,72.0,0.0,0.0,0.0,0.0,11.2,11.2,2009.0,5
9091,DavidClowney,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,6
9110,DavidClowney,NYJ,1.0,5.0,4.0,79.0,1.0,1.0,2.0,0.0,18.1,18.1,2009.0,7
9259,DavidClowney,NYJ,1.0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,4.6,4.6,2009.0,8
9489,DavidClowney,NYJ,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2009.0,10
9890,DavidClowney,NYJ,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2009.0,14
10482,DavidClowney,NYJ,1.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,3.2,3.2,2010.0,3
10592,DavidClowney,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4
10669,DavidClowney,CAR,1.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,3.4,3.4,2010.0,5
10897,DavidClowney,CAR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7
10974,DavidClowney,CAR,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2010.0,8
11095,DavidClowney,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,9
11176,DavidClowney,CAR,1.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,3.5,3.5,2010.0,10
11855,DavidClowney,CAR,1.0,4.0,2.0,56.0,0.0,0.0,0.0,0.0,7.6,7.6,2010.0,17
10375,DavidGettis,CAR,1.0,5.0,2.0,18.0,0.0,0.0,0.0,0.0,3.8,3.8,2010.0,2
10466,DavidGettis,CAR,1.0,5.0,3.0,32.0,0.0,0.0,0.0,0.0,6.2,6.2,2010.0,3
10549,DavidGettis,CAR,1.0,6.0,2.0,37.0,0.0,0.0,0.0,0.0,5.7,5.7,2010.0,4
10649,DavidGettis,CAR,1.0,6.0,3.0,32.0,0.0,1.0,-6.0,0.0,5.6,5.6,2010.0,5
10803,DavidGettis,CAR,1.0,9.0,8.0,125.0,2.0,0.0,0.0,0.0,32.5,32.5,2010.0,7
11061,DavidGettis,CAR,1.0,5.0,2.0,22.0,0.0,0.0,0.0,0.0,4.2,4.2,2010.0,9
11156,DavidGettis,CAR,1.0,3.0,3.0,42.0,0.0,0.0,0.0,0.0,7.2,7.2,2010.0,10
11219,DavidGettis,CAR,1.0,4.0,2.0,92.0,1.0,0.0,0.0,0.0,17.2,17.2,2010.0,11
11472,DavidGettis,CAR,1.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,3.6,3.6,2010.0,13
11571,DavidGettis,CAR,1.0,4.0,2.0,22.0,0.0,0.0,0.0,0.0,4.2,4.2,2010.0,14
11661,DavidGettis,CAR,1.0,3.0,3.0,32.0,0.0,0.0,0.0,0.0,6.2,6.2,2010.0,15
11843,DavidGettis,CAR,1.0,8.0,4.0,33.0,0.0,1.0,19.0,0.0,9.2,9.2,2010.0,17
28,DavidGivens,NE,1.0,4.0,4.0,80.0,0.0,0.0,0.0,0.0,12.0,12.0,2004.0,1
113,DavidGivens,NE,1.0,10.0,6.0,118.0,0.0,0.0,0.0,0.0,17.8,17.8,2004.0,2
319,DavidGivens,NE,1.0,7.0,4.0,86.0,0.0,0.0,0.0,0.0,12.6,12.6,2004.0,4
426,DavidGivens,NE,1.0,10.0,4.0,33.0,1.0,0.0,0.0,0.0,13.3,13.3,2004.0,5
580,DavidGivens,NE,1.0,4.0,1.0,17.0,0.0,0.0,0.0,0.0,2.7,2.7,2004.0,6
617,DavidGivens,NE,1.0,6.0,5.0,107.0,0.0,0.0,0.0,0.0,15.7,15.7,2004.0,7
702,DavidGivens,NE,1.0,13.0,8.0,101.0,2.0,0.0,0.0,0.0,30.1,30.1,2004.0,8
817,DavidGivens,NE,1.0,10.0,5.0,100.0,0.0,0.0,0.0,0.0,15.0,15.0,2004.0,9
927,DavidGivens,NE,1.0,11.0,5.0,66.0,0.0,0.0,0.0,0.0,11.6,11.6,2004.0,10
1096,DavidGivens,NE,1.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1.3,1.3,2004.0,11
1135,DavidGivens,NE,1.0,8.0,6.0,42.0,0.0,0.0,0.0,0.0,10.2,10.2,2004.0,12
1259,DavidGivens,NE,1.0,9.0,3.0,25.0,0.0,0.0,0.0,0.0,5.5,5.5,2004.0,13
1545,DavidGivens,NE,1.0,3.0,2.0,64.0,0.0,0.0,0.0,0.0,8.4,8.4,2004.0,16
1663,DavidGivens,NE,1.0,5.0,2.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,2004.0,17
1768,DavidGivens,NE,1.0,5.0,2.0,31.0,0.0,0.0,0.0,0.0,5.1,5.1,2005.0,1
1836,DavidGivens,NE,1.0,9.0,5.0,56.0,0.0,0.0,0.0,0.0,10.6,10.6,2005.0,2
1908,DavidGivens,NE,1.0,13.0,9.0,130.0,0.0,0.0,0.0,0.0,22.0,22.0,2005.0,3
2027,DavidGivens,NE,1.0,10.0,6.0,66.0,0.0,0.0,0.0,0.0,12.6,12.6,2005.0,4
2162,DavidGivens,NE,1.0,4.0,2.0,14.0,0.0,0.0,0.0,0.0,3.4,3.4,2005.0,5
2209,DavidGivens,NE,1.0,13.0,7.0,58.0,1.0,0.0,0.0,0.0,18.8,18.8,2005.0,6
2425,DavidGivens,NE,1.0,9.0,7.0,58.0,0.0,0.0,0.0,0.0,12.8,12.8,2005.0,8
2531,DavidGivens,NE,1.0,5.0,4.0,64.0,0.0,0.0,0.0,0.0,10.4,10.4,2005.0,9
2946,DavidGivens,NE,1.0,9.0,5.0,27.0,0.0,0.0,0.0,0.0,7.7,7.7,2005.0,13
3039,DavidGivens,NE,1.0,4.0,3.0,58.0,0.0,0.0,0.0,0.0,8.8,8.8,2005.0,14
3105,DavidGivens,NE,1.0,8.0,6.0,137.0,1.0,2.0,13.0,0.0,27.0,27.0,2005.0,15
3273,DavidGivens,NE,1.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,4.1,4.1,2005.0,16
3382,DavidGivens,NE,1.0,3.0,1.0,18.0,0.0,0.0,0.0,0.0,2.8,2.8,2005.0,17
3459,DavidGivens,TEN,1.0,4.0,3.0,27.0,0.0,0.0,0.0,0.0,5.7,5.7,2006.0,1
3569,DavidGivens,TEN,1.0,5.0,2.0,27.0,0.0,0.0,0.0,0.0,4.7,4.7,2006.0,2
3653,DavidGivens,TEN,1.0,3.0,2.0,47.0,0.0,0.0,0.0,0.0,6.7,6.7,2006.0,3
3783,DavidGivens,TEN,1.0,6.0,1.0,3.0,0.0,1.0,3.0,0.0,1.6,1.6,2006.0,4
736,DavidKircus,DET,1.0,5.0,1.0,50.0,1.0,0.0,0.0,0.0,12.0,12.0,2004.0,8
1675,DavidKircus,DET,1.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,3.8,3.8,2004.0,17
3570,DavidKircus,DEN,1.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,4.6,4.6,2006.0,2
3661,DavidKircus,DEN,1.0,2.0,2.0,36.0,0.0,0.0,0.0,0.0,5.6,5.6,2006.0,3
3898,DavidKircus,DEN,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,5
3999,DavidKircus,DEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
4150,DavidKircus,DEN,1.0,3.0,1.0,45.0,0.0,0.0,0.0,0.0,5.5,5.5,2006.0,8
4299,DavidKircus,DEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,9
4383,DavidKircus,DEN,1.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,2.5,2.5,2006.0,10
4568,DavidKircus,DEN,1.0,5.0,1.0,36.0,0.0,0.0,0.0,0.0,4.6,4.6,2006.0,12
4971,DavidKircus,DEN,1.0,3.0,1.0,18.0,0.0,0.0,0.0,0.0,2.8,2.8,2006.0,16
5091,DavidKircus,DEN,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2006.0,17
10265,DavidNelson,BUF,1.0,6.0,3.0,22.0,0.0,0.0,0.0,0.0,5.2,5.2,2010.0,1
10523,DavidNelson,BUF,1.0,4.0,4.0,75.0,0.0,0.0,0.0,0.0,11.5,11.5,2010.0,4
10652,DavidNelson,BUF,1.0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,5.3,5.3,2010.0,5
10866,DavidNelson,BUF,1.0,4.0,2.0,25.0,0.0,0.0,0.0,0.0,4.5,4.5,2010.0,7
10956,DavidNelson,BUF,1.0,5.0,3.0,25.0,0.0,0.0,0.0,0.0,5.5,5.5,2010.0,8
11064,DavidNelson,BUF,1.0,5.0,2.0,19.0,0.0,0.0,0.0,0.0,3.9,3.9,2010.0,9
11334,DavidNelson,BUF,1.0,7.0,6.0,58.0,0.0,0.0,0.0,0.0,11.8,11.8,2010.0,12
11420,DavidNelson,BUF,1.0,4.0,4.0,34.0,1.0,0.0,0.0,0.0,13.4,13.4,2010.0,13
11536,DavidNelson,BUF,1.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,8.1,8.1,2010.0,14
11627,DavidNelson,BUF,1.0,3.0,3.0,61.0,1.0,0.0,0.0,0.0,15.1,15.1,2010.0,15
11941,DavidNelson,BUF,1.0,6.0,4.0,66.0,0.0,0.0,0.0,0.0,10.6,10.6,2011.0,1
12009,DavidNelson,BUF,1.0,13.0,10.0,83.0,1.0,0.0,0.0,0.0,24.3,24.3,2011.0,2
12123,DavidNelson,BUF,1.0,8.0,6.0,84.0,0.0,0.0,0.0,0.0,14.4,14.4,2011.0,3
12280,DavidNelson,BUF,1.0,3.0,2.0,18.0,0.0,0.0,0.0,0.0,3.8,3.8,2011.0,4
12346,DavidNelson,BUF,1.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,7.6,7.6,2011.0,5
12440,DavidNelson,BUF,1.0,6.0,4.0,62.0,0.0,0.0,0.0,0.0,10.2,10.2,2011.0,6
12642,DavidNelson,BUF,1.0,5.0,4.0,47.0,0.0,0.0,0.0,0.0,8.7,8.7,2011.0,8
12723,DavidNelson,BUF,1.0,7.0,4.0,36.0,1.0,0.0,0.0,0.0,13.6,13.6,2011.0,9
12826,DavidNelson,BUF,1.0,5.0,4.0,31.0,1.0,0.0,0.0,0.0,13.1,13.1,2011.0,10
12992,DavidNelson,BUF,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2011.0,11
13018,DavidNelson,BUF,1.0,8.0,5.0,47.0,1.0,0.0,0.0,0.0,15.7,15.7,2011.0,12
13161,DavidNelson,BUF,1.0,8.0,3.0,34.0,0.0,0.0,0.0,0.0,6.4,6.4,2011.0,13
13283,DavidNelson,BUF,1.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0,2011.0,14
13331,DavidNelson,BUF,1.0,7.0,6.0,60.0,0.0,0.0,0.0,0.0,12.0,12.0,2011.0,15
13457,DavidNelson,BUF,1.0,5.0,3.0,41.0,0.0,0.0,0.0,0.0,7.1,7.1,2011.0,16
13573,DavidNelson,BUF,1.0,4.0,2.0,23.0,0.0,0.0,0.0,0.0,4.3,4.3,2011.0,17
13681,DavidNelson,BUF,1.0,5.0,2.0,31.0,0.0,0.0,0.0,0.0,5.1,5.1,2012.0,1
15774,DavidNelson,NYJ,1.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,2.9,2.9,2013.0,5
15888,DavidNelson,NYJ,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2013.0,6
15932,DavidNelson,NYJ,1.0,7.0,4.0,80.0,0.0,0.0,0.0,0.0,12.0,12.0,2013.0,7
16014,DavidNelson,NYJ,1.0,12.0,8.0,80.0,0.0,0.0,0.0,0.0,16.0,16.0,2013.0,8
16166,DavidNelson,NYJ,1.0,3.0,1.0,19.0,0.0,0.0,0.0,0.0,2.9,2.9,2013.0,9
16373,DavidNelson,NYJ,1.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,2.2,2013.0,11
16490,DavidNelson,NYJ,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,12
16556,DavidNelson,NYJ,1.0,8.0,3.0,37.0,0.0,0.0,0.0,0.0,6.7,6.7,2013.0,13
16650,DavidNelson,NYJ,1.0,4.0,4.0,32.0,0.0,0.0,0.0,0.0,7.2,7.2,2013.0,14
16752,DavidNelson,NYJ,1.0,4.0,3.0,44.0,0.0,0.0,0.0,0.0,7.4,7.4,2013.0,15
16801,DavidNelson,NYJ,1.0,5.0,4.0,33.0,2.0,0.0,0.0,0.0,19.3,19.3,2013.0,16
16928,DavidNelson,NYJ,1.0,6.0,5.0,66.0,0.0,0.0,0.0,0.0,11.6,11.6,2013.0,17
17087,DavidNelson,NYJ,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,2.7,2.7,2014.0,1
17192,DavidNelson,NYJ,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2014.0,2
17274,DavidNelson,NYJ,1.0,7.0,3.0,15.0,0.0,0.0,0.0,0.0,4.5,4.5,2014.0,3
17382,DavidNelson,NYJ,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2014.0,4
17493,DavidNelson,NYJ,1.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2014.0,5
17685,DavidNelson,NYJ,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2014.0,7
11,DavidPatten,NE,1.0,7.0,4.0,86.0,1.0,0.0,0.0,0.0,18.6,18.6,2004.0,1
157,DavidPatten,NE,1.0,5.0,2.0,39.0,0.0,0.0,0.0,0.0,5.9,5.9,2004.0,2
304,DavidPatten,NE,1.0,9.0,5.0,113.0,1.0,0.0,0.0,0.0,22.3,22.3,2004.0,4
469,DavidPatten,NE,1.0,3.0,1.0,28.0,0.0,0.0,0.0,0.0,3.8,3.8,2004.0,5
513,DavidPatten,NE,1.0,8.0,5.0,58.0,1.0,1.0,5.0,0.0,17.3,17.3,2004.0,6
627,DavidPatten,NE,1.0,8.0,3.0,33.0,1.0,0.0,0.0,0.0,12.3,12.3,2004.0,7
751,DavidPatten,NE,1.0,11.0,4.0,39.0,0.0,0.0,0.0,0.0,7.9,7.9,2004.0,8
857,DavidPatten,NE,1.0,6.0,2.0,34.0,0.0,0.0,0.0,0.0,5.4,5.4,2004.0,9
920,DavidPatten,NE,1.0,6.0,3.0,43.0,1.0,0.0,0.0,0.0,13.3,13.3,2004.0,10
1060,DavidPatten,NE,1.0,3.0,1.0,46.0,0.0,0.0,0.0,0.0,5.6,5.6,2004.0,11
1168,DavidPatten,NE,1.0,6.0,1.0,37.0,0.0,0.0,0.0,0.0,4.7,4.7,2004.0,12
1223,DavidPatten,NE,1.0,4.0,3.0,74.0,1.0,0.0,0.0,0.0,16.4,16.4,2004.0,13
1311,DavidPatten,NE,1.0,5.0,5.0,107.0,1.0,0.0,0.0,0.0,21.7,21.7,2004.0,14
1449,DavidPatten,NE,1.0,8.0,4.0,40.0,0.0,0.0,0.0,0.0,8.0,8.0,2004.0,15
1679,DavidPatten,NE,1.0,2.0,1.0,23.0,0.0,0.0,0.0,0.0,3.3,3.3,2004.0,17
1770,DavidPatten,WAS,1.0,4.0,3.0,19.0,0.0,0.0,0.0,0.0,4.9,4.9,2005.0,1
1896,DavidPatten,WAS,1.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,2.2,2005.0,2
2058,DavidPatten,WAS,1.0,7.0,3.0,15.0,0.0,0.0,0.0,0.0,4.5,4.5,2005.0,4
2122,DavidPatten,WAS,1.0,11.0,7.0,63.0,0.0,0.0,0.0,0.0,13.3,13.3,2005.0,5
2262,DavidPatten,WAS,1.0,6.0,2.0,22.0,0.0,0.0,0.0,0.0,4.2,4.2,2005.0,6
2340,DavidPatten,WAS,1.0,4.0,2.0,56.0,0.0,0.0,0.0,0.0,7.6,7.6,2005.0,7
2486,DavidPatten,WAS,1.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2005.0,8
2652,DavidPatten,WAS,1.0,9.0,3.0,24.0,0.0,0.0,0.0,0.0,5.4,5.4,2005.0,10
3672,DavidPatten,WAS,1.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,3.5,3.5,2006.0,3
5166,DavidPatten,NO,1.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,3.8,3.8,2007.0,1
5253,DavidPatten,NO,1.0,7.0,2.0,66.0,0.0,0.0,0.0,0.0,8.6,8.6,2007.0,2
5396,DavidPatten,NO,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2007.0,3
5611,DavidPatten,NO,1.0,10.0,8.0,113.0,0.0,0.0,0.0,0.0,19.3,19.3,2007.0,6
5760,DavidPatten,NO,1.0,5.0,2.0,29.0,0.0,0.0,0.0,0.0,4.9,4.9,2007.0,7
5813,DavidPatten,NO,1.0,6.0,5.0,109.0,0.0,1.0,-6.0,0.0,15.3,15.3,2007.0,8
5912,DavidPatten,NO,1.0,6.0,4.0,81.0,1.0,0.0,0.0,0.0,18.1,18.1,2007.0,9
6051,DavidPatten,NO,1.0,6.0,3.0,37.0,0.0,0.0,0.0,0.0,6.7,6.7,2007.0,10
6176,DavidPatten,NO,1.0,4.0,2.0,29.0,0.0,0.0,0.0,0.0,4.9,4.9,2007.0,11
6280,DavidPatten,NO,1.0,5.0,2.0,17.0,0.0,0.0,0.0,0.0,3.7,3.7,2007.0,12
6404,DavidPatten,NO,1.0,10.0,9.0,122.0,1.0,0.0,0.0,0.0,27.2,27.2,2007.0,14
6509,DavidPatten,NO,1.0,5.0,4.0,71.0,1.0,1.0,1.0,0.0,17.2,17.2,2007.0,15
6633,DavidPatten,NO,1.0,9.0,6.0,55.0,0.0,0.0,0.0,0.0,11.5,11.5,2007.0,16
6754,DavidPatten,NO,1.0,8.0,4.0,39.0,0.0,0.0,0.0,0.0,7.9,7.9,2007.0,17
6838,DavidPatten,NO,1.0,2.0,1.0,39.0,1.0,0.0,0.0,0.0,10.9,10.9,2008.0,1
6929,DavidPatten,NO,1.0,10.0,5.0,55.0,0.0,0.0,0.0,0.0,10.5,10.5,2008.0,2
7084,DavidPatten,NO,1.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,3.2,3.2,2008.0,3
7168,DavidPatten,NO,1.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,3.1,3.1,2008.0,4
7759,DavidPatten,NO,1.0,4.0,2.0,35.0,0.0,0.0,0.0,0.0,5.5,5.5,2008.0,10
11082,DavidReed,BAL,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.5,1.5,2010.0,9
15071,DavidReed,BAL,1.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,4.2,4.2,2012.0,15
15258,DavidReed,BAL,1.0,4.0,3.0,44.0,0.0,0.0,0.0,0.0,7.4,7.4,2012.0,17
16281,DavidReed,IND,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.2,1.2,2013.0,10
16491,DavidReed,IND,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,12
7,DavidTerrell,CHI,1.0,8.0,5.0,126.0,0.0,1.0,20.0,0.0,19.6,19.6,2004.0,1
266,DavidTerrell,CHI,1.0,4.0,2.0,25.0,0.0,0.0,0.0,0.0,4.5,4.5,2004.0,3
306,DavidTerrell,CHI,1.0,11.0,9.0,116.0,0.0,0.0,0.0,0.0,20.6,20.6,2004.0,4
584,DavidTerrell,CHI,1.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2004.0,6
