,Name,Team,Games,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
8007,DavidThomas,NO,1.0,3.0,2.0,9.0,0.0,1.9,1.9,2009.0,14
8063,DavidThomas,NO,1.0,10.0,8.0,77.0,0.0,11.7,11.7,2009.0,15
8156,DavidThomas,NO,1.0,6.0,5.0,25.0,0.0,5.0,5.0,2009.0,16
8348,DavidThomas,NO,1.0,4.0,2.0,3.0,0.0,1.3,1.3,2010.0,1
8407,DavidThomas,NO,1.0,4.0,3.0,10.0,1.0,8.5,8.5,2010.0,2
8510,DavidThomas,NO,1.0,3.0,3.0,24.0,0.0,3.9,3.9,2010.0,3
8596,DavidThomas,NO,1.0,6.0,5.0,42.0,0.0,6.7,6.7,2010.0,4
8735,DavidThomas,NO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,5
8762,DavidThomas,NO,1.0,3.0,3.0,17.0,0.0,3.2,3.2,2010.0,6
8820,DavidThomas,NO,1.0,4.0,3.0,33.0,1.0,10.8,10.8,2010.0,7
8911,DavidThomas,NO,1.0,4.0,4.0,15.0,0.0,3.5,3.5,2010.0,8
8984,DavidThomas,NO,1.0,6.0,4.0,45.0,0.0,6.5,6.5,2010.0,9
9145,DavidThomas,NO,1.0,6.0,2.0,26.0,0.0,3.6,3.6,2010.0,11
9295,DavidThomas,NO,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2010.0,12
9386,DavidThomas,NO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,13
9432,DavidThomas,NO,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2010.0,14
9831,DavidThomas,NO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011.0,1
9885,DavidThomas,NO,1.0,3.0,1.0,1.0,0.0,0.6,0.6,2011.0,2
9972,DavidThomas,NO,1.0,2.0,1.0,7.0,0.0,1.2,1.2,2011.0,3
10448,DavidThomas,NO,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2011.0,9
10526,DavidThomas,NO,1.0,2.0,2.0,4.0,0.0,1.4,1.4,2011.0,10
11245,DavidThomas,NO,1.0,2.0,1.0,5.0,0.0,1.0,1.0,2012.0,1
11315,DavidThomas,NO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,2
11420,DavidThomas,NO,1.0,2.0,1.0,6.0,0.0,1.1,1.1,2012.0,4
11541,DavidThomas,NO,1.0,4.0,2.0,27.0,1.0,9.7,9.7,2012.0,7
11793,DavidThomas,NO,1.0,5.0,4.0,24.0,1.0,10.4,10.4,2012.0,12
11969,DavidThomas,NO,1.0,2.0,2.0,21.0,1.0,9.1,9.1,2012.0,15
12017,DavidThomas,NO,1.0,1.0,1.0,3.0,1.0,6.8,6.8,2012.0,16
9454,DedrickEpps,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,14
9544,DedrickEpps,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,15
9722,DedrickEpps,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,17
11428,DedrickEpps,NYJ,1.0,1.0,1.0,9.0,0.0,-0.6,-0.6,2012.0,4
3277,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,5
3343,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
3490,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,8
3568,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,9
3652,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,10
3905,DelanieWalker,SF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2006.0,13
3926,DelanieWalker,SF,1.0,3.0,2.0,30.0,0.0,4.0,4.0,2006.0,14
4322,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1
4412,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2
4441,DelanieWalker,SF,1.0,7.0,3.0,19.0,0.0,3.4,3.4,2007.0,3
4531,DelanieWalker,SF,1.0,4.0,1.0,7.0,0.0,1.2,1.2,2007.0,4
4643,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,5
4756,DelanieWalker,SF,1.0,2.0,1.0,4.0,0.0,0.9,0.9,2007.0,7
4830,DelanieWalker,SF,1.0,2.0,1.0,0.0,0.0,0.5,0.5,2007.0,8
4935,DelanieWalker,SF,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2007.0,9
4981,DelanieWalker,SF,1.0,1.0,1.0,2.0,0.0,0.7,0.7,2007.0,10
5093,DelanieWalker,SF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,11
5136,DelanieWalker,SF,1.0,3.0,1.0,5.0,0.0,1.0,1.0,2007.0,12
5189,DelanieWalker,SF,1.0,2.0,1.0,21.0,1.0,8.6,8.6,2007.0,13
5275,DelanieWalker,SF,1.0,8.0,6.0,65.0,0.0,9.5,9.5,2007.0,14
5385,DelanieWalker,SF,1.0,2.0,2.0,13.0,0.0,2.3,2.3,2007.0,15
5465,DelanieWalker,SF,1.0,3.0,2.0,23.0,0.0,3.3,3.3,2007.0,16
5561,DelanieWalker,SF,1.0,4.0,2.0,14.0,0.0,2.4,2.4,2007.0,17
5690,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1
5768,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2
5776,DelanieWalker,SF,1.0,3.0,3.0,44.0,1.0,11.9,11.9,2008.0,3
5879,DelanieWalker,SF,1.0,1.0,1.0,21.0,0.0,2.6,2.6,2008.0,4
5961,DelanieWalker,SF,1.0,3.0,1.0,8.0,0.0,1.3,1.3,2008.0,5
6077,DelanieWalker,SF,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,2008.0,6
6153,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,-0.3,-0.3,2008.0,7
6166,DelanieWalker,SF,1.0,3.0,2.0,53.0,0.0,6.3,6.3,2008.0,8
6338,DelanieWalker,SF,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2008.0,10
6536,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,12
6618,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,13
6661,DelanieWalker,SF,1.0,2.0,1.0,15.0,0.0,2.0,2.0,2008.0,14
6749,DelanieWalker,SF,1.0,2.0,1.0,10.0,0.0,1.5,1.5,2008.0,15
6886,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,16
6969,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,17
7007,DelanieWalker,SF,1.0,3.0,1.0,17.0,0.0,2.2,2.2,2009.0,1
7133,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,2
7217,DelanieWalker,SF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,3
7254,DelanieWalker,SF,1.0,1.0,1.0,10.0,0.0,3.1,3.1,2009.0,4
7320,DelanieWalker,SF,1.0,3.0,1.0,39.0,0.0,2.4,2.4,2009.0,5
7481,DelanieWalker,SF,1.0,1.0,1.0,2.0,0.0,0.7,0.7,2009.0,7
7572,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,8
7605,DelanieWalker,SF,1.0,2.0,1.0,13.0,0.0,1.8,1.8,2009.0,9
7714,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,10
7795,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,11
7814,DelanieWalker,SF,1.0,5.0,4.0,52.0,0.0,8.3,8.3,2009.0,12
7905,DelanieWalker,SF,1.0,4.0,3.0,28.0,0.0,5.0,5.0,2009.0,13
8021,DelanieWalker,SF,1.0,3.0,1.0,2.0,0.0,0.7,0.7,2009.0,14
8088,DelanieWalker,SF,1.0,4.0,3.0,28.0,0.0,2.3,2.3,2009.0,15
8154,DelanieWalker,SF,1.0,4.0,3.0,36.0,0.0,5.1,5.1,2009.0,16
8260,DelanieWalker,SF,1.0,2.0,2.0,6.0,0.0,1.6,1.6,2009.0,17
8322,DelanieWalker,SF,1.0,4.0,3.0,27.0,0.0,5.2,5.2,2010.0,1
8433,DelanieWalker,SF,1.0,2.0,2.0,26.0,0.0,1.6,1.6,2010.0,2
8532,DelanieWalker,SF,1.0,2.0,1.0,6.0,0.0,1.1,1.1,2010.0,3
8619,DelanieWalker,SF,1.0,2.0,1.0,6.0,0.0,1.1,1.1,2010.0,4
8891,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7
8898,DelanieWalker,SF,1.0,7.0,5.0,85.0,0.0,11.0,11.0,2010.0,8
9048,DelanieWalker,SF,1.0,5.0,4.0,80.0,0.0,10.0,10.0,2010.0,10
9139,DelanieWalker,SF,1.0,4.0,3.0,27.0,0.0,4.5,4.5,2010.0,11
9296,DelanieWalker,SF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,12
9329,DelanieWalker,SF,1.0,3.0,2.0,19.0,0.0,3.4,3.4,2010.0,13
9427,DelanieWalker,SF,1.0,3.0,1.0,7.0,0.0,1.2,1.2,2010.0,14
9511,DelanieWalker,SF,1.0,5.0,3.0,14.0,0.0,2.9,2.9,2010.0,15
9596,DelanieWalker,SF,1.0,4.0,3.0,17.0,0.0,3.2,3.2,2010.0,16
9691,DelanieWalker,SF,1.0,3.0,1.0,17.0,0.0,2.2,2.2,2010.0,17
9793,DelanieWalker,SF,1.0,1.0,1.0,-1.0,0.0,0.4,0.4,2011.0,1
9843,DelanieWalker,SF,1.0,4.0,2.0,38.0,1.0,10.8,10.8,2011.0,2
9970,DelanieWalker,SF,1.0,2.0,1.0,9.0,0.0,1.4,1.4,2011.0,3
10048,DelanieWalker,SF,1.0,3.0,3.0,20.0,0.0,3.5,3.5,2011.0,4
10116,DelanieWalker,SF,1.0,3.0,2.0,37.0,1.0,10.7,10.7,2011.0,5
10191,DelanieWalker,SF,1.0,3.0,2.0,11.0,1.0,8.1,8.1,2011.0,6
10400,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,8
10433,DelanieWalker,SF,1.0,2.0,2.0,15.0,0.0,2.2,2.2,2011.0,9
10491,DelanieWalker,SF,1.0,7.0,6.0,69.0,0.0,9.9,9.9,2011.0,10
10645,DelanieWalker,SF,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2011.0,11
10736,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,12
10783,DelanieWalker,SF,1.0,2.0,0.0,0.0,0.0,1.4,1.4,2011.0,13
10922,DelanieWalker,SF,1.0,2.0,0.0,0.0,0.0,-0.6,-0.6,2011.0,14
11012,DelanieWalker,SF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011.0,15
11102,DelanieWalker,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,16
11254,DelanieWalker,SF,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2012.0,1
11307,DelanieWalker,SF,1.0,2.0,1.0,7.0,0.0,1.2,1.2,2012.0,2
11367,DelanieWalker,SF,1.0,2.0,1.0,1.0,0.0,0.6,0.6,2012.0,3
11402,DelanieWalker,SF,1.0,4.0,2.0,31.0,0.0,4.1,4.1,2012.0,4
11534,DelanieWalker,SF,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2012.0,6
11546,DelanieWalker,SF,1.0,1.0,1.0,12.0,1.0,7.7,7.7,2012.0,7
11605,DelanieWalker,SF,1.0,3.0,2.0,38.0,0.0,4.8,4.8,2012.0,8
11737,DelanieWalker,SF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,10
11772,DelanieWalker,SF,1.0,3.0,1.0,9.0,0.0,1.4,1.4,2012.0,11
11796,DelanieWalker,SF,1.0,3.0,3.0,81.0,0.0,9.6,9.6,2012.0,12
11886,DelanieWalker,SF,1.0,2.0,1.0,7.0,0.0,1.2,1.2,2012.0,13
11926,DelanieWalker,SF,1.0,1.0,1.0,20.0,0.0,2.5,2.5,2012.0,14
11974,DelanieWalker,SF,1.0,2.0,2.0,29.0,1.0,7.9,7.9,2012.0,15
12007,DelanieWalker,SF,1.0,7.0,4.0,54.0,1.0,13.4,13.4,2012.0,16
12085,DelanieWalker,SF,1.0,4.0,2.0,50.0,0.0,6.0,6.0,2012.0,17
12148,DelanieWalker,TEN,1.0,4.0,3.0,40.0,0.0,5.5,5.5,2013.0,1
12192,DelanieWalker,TEN,1.0,2.0,1.0,10.0,1.0,7.5,7.5,2013.0,2
12245,DelanieWalker,TEN,1.0,8.0,5.0,49.0,0.0,7.4,7.4,2013.0,3
12309,DelanieWalker,TEN,1.0,4.0,3.0,14.0,1.0,8.9,8.9,2013.0,4
12371,DelanieWalker,TEN,1.0,6.0,4.0,43.0,0.0,6.3,6.3,2013.0,5
12416,DelanieWalker,TEN,1.0,5.0,4.0,29.0,0.0,4.9,4.9,2013.0,6
12449,DelanieWalker,TEN,1.0,5.0,3.0,52.0,1.0,12.7,12.7,2013.0,7
12577,DelanieWalker,TEN,1.0,2.0,2.0,13.0,0.0,2.3,2.3,2013.0,9
12593,DelanieWalker,TEN,1.0,8.0,4.0,62.0,1.0,14.2,14.2,2013.0,10
12641,DelanieWalker,TEN,1.0,10.0,10.0,91.0,1.0,20.1,20.1,2013.0,11
12713,DelanieWalker,TEN,1.0,9.0,5.0,46.0,0.0,7.1,7.1,2013.0,12
12794,DelanieWalker,TEN,1.0,2.0,1.0,5.0,0.0,1.0,1.0,2013.0,13
12867,DelanieWalker,TEN,1.0,11.0,8.0,53.0,1.0,15.3,15.3,2013.0,15
12936,DelanieWalker,TEN,1.0,7.0,4.0,35.0,0.0,5.5,5.5,2013.0,16
13003,DelanieWalker,TEN,1.0,3.0,3.0,29.0,0.0,4.4,4.4,2013.0,17
13041,DelanieWalker,TEN,1.0,4.0,3.0,37.0,1.0,11.2,11.2,2014.0,1
13097,DelanieWalker,TEN,1.0,14.0,10.0,142.0,1.0,25.2,25.2,2014.0,2
13175,DelanieWalker,TEN,1.0,7.0,4.0,54.0,0.0,7.4,7.4,2014.0,3
13225,DelanieWalker,TEN,1.0,7.0,5.0,84.0,1.0,16.9,16.9,2014.0,4
13283,DelanieWalker,TEN,1.0,4.0,4.0,47.0,0.0,6.7,6.7,2014.0,5
13348,DelanieWalker,TEN,1.0,8.0,3.0,57.0,0.0,7.2,7.2,2014.0,6
13418,DelanieWalker,TEN,1.0,5.0,2.0,17.0,0.0,2.7,2.7,2014.0,7
13454,DelanieWalker,TEN,1.0,9.0,4.0,37.0,1.0,11.7,11.7,2014.0,8
13564,DelanieWalker,TEN,1.0,5.0,3.0,37.0,0.0,5.2,5.2,2014.0,10
13653,DelanieWalker,TEN,1.0,9.0,5.0,155.0,0.0,18.0,18.0,2014.0,12
13755,DelanieWalker,TEN,1.0,3.0,1.0,6.0,0.0,1.1,1.1,2014.0,13
13786,DelanieWalker,TEN,1.0,10.0,4.0,27.0,0.0,4.7,4.7,2014.0,14
13831,DelanieWalker,TEN,1.0,5.0,4.0,93.0,0.0,11.3,11.3,2014.0,15
13903,DelanieWalker,TEN,1.0,6.0,4.0,54.0,0.0,7.4,7.4,2014.0,16
13958,DelanieWalker,TEN,1.0,10.0,7.0,43.0,0.0,7.8,7.8,2014.0,17
14020,DelanieWalker,TEN,1.0,3.0,3.0,43.0,1.0,11.8,11.8,2015.0,1
14122,DelanieWalker,TEN,1.0,10.0,7.0,68.0,0.0,10.3,10.3,2015.0,3
13138,DemetriusHarris,KC,1.0,1.0,1.0,10.0,0.0,1.5,1.5,2014.0,2
13322,DemetriusHarris,KC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,5
13443,DemetriusHarris,KC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,7
13491,DemetriusHarris,KC,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2014.0,8
13536,DemetriusHarris,KC,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2014.0,9
8386,DennisPitta,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1
8443,DennisPitta,BAL,1.0,3.0,1.0,1.0,0.0,0.6,0.6,2010.0,2
8566,DennisPitta,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,3
8648,DennisPitta,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4
8807,DennisPitta,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6
8884,DennisPitta,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7
9285,DennisPitta,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,12
9376,DennisPitta,BAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,13
9468,DennisPitta,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,14
9561,DennisPitta,BAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,15
9644,DennisPitta,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,16
9770,DennisPitta,BAL,1.0,2.0,2.0,45.0,0.0,5.5,5.5,2011.0,1
9858,DennisPitta,BAL,1.0,3.0,2.0,24.0,0.0,3.4,3.4,2011.0,2
10007,DennisPitta,BAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011.0,3
10058,DennisPitta,BAL,1.0,1.0,1.0,14.0,0.0,1.9,1.9,2011.0,4
10210,DennisPitta,BAL,1.0,5.0,2.0,9.0,0.0,1.9,1.9,2011.0,6
10279,DennisPitta,BAL,1.0,3.0,3.0,13.0,0.0,2.8,2.8,2011.0,7
10342,DennisPitta,BAL,1.0,8.0,6.0,44.0,0.0,7.4,7.4,2011.0,8
10417,DennisPitta,BAL,1.0,8.0,5.0,46.0,0.0,7.1,7.1,2011.0,9
10496,DennisPitta,BAL,1.0,7.0,4.0,49.0,0.0,6.9,6.9,2011.0,10
10638,DennisPitta,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,11
10657,DennisPitta,BAL,1.0,2.0,2.0,19.0,1.0,8.9,8.9,2011.0,12
10770,DennisPitta,BAL,1.0,2.0,1.0,26.0,0.0,3.1,3.1,2011.0,13
10840,DennisPitta,BAL,1.0,4.0,3.0,29.0,1.0,10.4,10.4,2011.0,14
10946,DennisPitta,BAL,1.0,3.0,3.0,25.0,0.0,4.0,4.0,2011.0,15
11095,DennisPitta,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,16
11112,DennisPitta,BAL,1.0,7.0,6.0,62.0,1.0,15.2,15.2,2011.0,17
11194,DennisPitta,BAL,1.0,9.0,5.0,73.0,1.0,15.8,15.8,2012.0,1
11266,DennisPitta,BAL,1.0,15.0,8.0,65.0,0.0,10.5,10.5,2012.0,2
11325,DennisPitta,BAL,1.0,7.0,5.0,50.0,1.0,13.5,13.5,2012.0,3
11426,DennisPitta,BAL,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2012.0,4
11455,DennisPitta,BAL,1.0,4.0,3.0,22.0,0.0,3.7,3.7,2012.0,5
11501,DennisPitta,BAL,1.0,5.0,4.0,33.0,0.0,5.3,5.3,2012.0,6
11549,DennisPitta,BAL,1.0,8.0,5.0,33.0,0.0,5.8,5.8,2012.0,7
11659,DennisPitta,BAL,1.0,3.0,2.0,33.0,0.0,4.3,4.3,2012.0,9
11692,DennisPitta,BAL,1.0,5.0,5.0,67.0,1.0,15.2,15.2,2012.0,10
11776,DennisPitta,BAL,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2012.0,11
11788,DennisPitta,BAL,1.0,9.0,6.0,42.0,1.0,13.2,13.2,2012.0,12
11879,DennisPitta,BAL,1.0,3.0,1.0,19.0,0.0,2.4,2.4,2012.0,13
11900,DennisPitta,BAL,1.0,6.0,5.0,46.0,1.0,13.1,13.1,2012.0,14
11956,DennisPitta,BAL,1.0,10.0,7.0,125.0,2.0,28.0,28.0,2012.0,15
12015,DennisPitta,BAL,1.0,5.0,4.0,56.0,0.0,7.6,7.6,2012.0,16
12121,DennisPitta,BAL,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2012.0,17
12809,DennisPitta,BAL,1.0,11.0,6.0,48.0,1.0,13.8,13.8,2013.0,14
12893,DennisPitta,BAL,1.0,4.0,2.0,24.0,0.0,3.4,3.4,2013.0,15
12937,DennisPitta,BAL,1.0,7.0,4.0,34.0,0.0,5.4,5.4,2013.0,16
12987,DennisPitta,BAL,1.0,11.0,8.0,63.0,0.0,10.3,10.3,2013.0,17
13038,DennisPitta,BAL,1.0,15.0,10.0,83.0,0.0,13.3,13.3,2014.0,1
13121,DennisPitta,BAL,1.0,4.0,3.0,30.0,0.0,4.5,4.5,2014.0,2
13190,DennisPitta,BAL,1.0,3.0,3.0,12.0,0.0,2.7,2.7,2014.0,3
13114,DerekCarrier,SF,1.0,4.0,3.0,41.0,0.0,5.6,5.6,2014.0,2
13189,DerekCarrier,SF,1.0,2.0,1.0,23.0,0.0,2.8,2.8,2014.0,3
13258,DerekCarrier,SF,1.0,2.0,1.0,10.0,0.0,1.5,1.5,2014.0,4
13305,DerekCarrier,SF,1.0,2.0,2.0,16.0,0.0,2.6,2.6,2014.0,5
13423,DerekCarrier,SF,1.0,3.0,1.0,9.0,0.0,1.6,1.6,2014.0,7
13535,DerekCarrier,SF,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2014.0,9
14044,DerekCarrier,WAS,1.0,2.0,2.0,8.0,0.0,1.8,1.8,2015.0,1
6207,DerekFine,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,8
6228,DerekFine,BUF,1.0,4.0,4.0,43.0,1.0,12.3,12.3,2008.0,9
6353,DerekFine,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,10
6411,DerekFine,BUF,1.0,2.0,1.0,6.0,0.0,1.1,1.1,2008.0,11
6486,DerekFine,BUF,1.0,1.0,1.0,14.0,0.0,1.9,1.9,2008.0,12
6596,DerekFine,BUF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,13
6685,DerekFine,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,14
6728,DerekFine,BUF,1.0,2.0,2.0,23.0,0.0,3.3,3.3,2008.0,15
6856,DerekFine,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,16
6923,DerekFine,BUF,1.0,2.0,2.0,8.0,0.0,1.8,1.8,2008.0,17
7114,DerekFine,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,2
7152,DerekFine,BUF,1.0,9.0,5.0,34.0,0.0,5.9,5.9,2009.0,3
7272,DerekFine,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,4
7326,DerekFine,BUF,1.0,3.0,1.0,8.0,0.0,1.3,1.3,2009.0,5
7400,DerekFine,BUF,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2009.0,6
7491,DerekFine,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,7
7547,DerekFine,BUF,1.0,2.0,1.0,9.0,0.0,1.4,1.4,2009.0,8
7683,DerekFine,BUF,1.0,3.0,1.0,8.0,0.0,1.3,1.3,2009.0,10
4783,DerekSchouman,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,7
4824,DerekSchouman,BUF,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2007.0,8
4895,DerekSchouman,BUF,1.0,2.0,2.0,10.0,0.0,2.0,2.0,2007.0,9
5685,DerekSchouman,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1
5726,DerekSchouman,BUF,1.0,1.0,1.0,11.0,0.0,1.6,1.6,2008.0,2
5851,DerekSchouman,BUF,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2008.0,3
5878,DerekSchouman,BUF,1.0,1.0,1.0,21.0,0.0,2.6,2.6,2008.0,4
5996,DerekSchouman,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,5
6107,DerekSchouman,BUF,1.0,1.0,1.0,18.0,0.0,2.3,2.3,2008.0,7
6190,DerekSchouman,BUF,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2008.0,8
6290,DerekSchouman,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,9
6327,DerekSchouman,BUF,1.0,1.0,1.0,14.0,0.0,1.9,1.9,2008.0,10
6445,DerekSchouman,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,11
6456,DerekSchouman,BUF,1.0,3.0,3.0,25.0,1.0,10.0,10.0,2008.0,12
6552,DerekSchouman,BUF,1.0,6.0,4.0,44.0,0.0,6.4,6.4,2008.0,13
6672,DerekSchouman,BUF,1.0,2.0,1.0,5.0,0.0,1.0,1.0,2008.0,14
6787,DerekSchouman,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,15
6878,DerekSchouman,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,16
6924,DerekSchouman,BUF,1.0,2.0,2.0,6.0,0.0,1.6,1.6,2008.0,17
6997,DerekSchouman,BUF,1.0,4.0,3.0,41.0,0.0,5.6,5.6,2009.0,1
7069,DerekSchouman,BUF,1.0,7.0,6.0,62.0,0.0,9.2,9.2,2009.0,2
9382,DerekSchouman,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,13
9475,DerekSchouman,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,14
9650,DerekSchouman,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,16
36,DesmondClark,CHI,1.0,1.0,1.0,28.0,0.0,1.3,1.3,2004.0,1
108,DesmondClark,CHI,1.0,3.0,2.0,43.0,0.0,5.3,5.3,2004.0,2
224,DesmondClark,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,3
288,DesmondClark,CHI,1.0,3.0,2.0,11.0,0.0,2.1,2.1,2004.0,4
460,DesmondClark,CHI,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2004.0,6
516,DesmondClark,CHI,1.0,3.0,3.0,31.0,0.0,4.6,4.6,2004.0,7
603,DesmondClark,CHI,1.0,2.0,1.0,21.0,0.0,2.6,2.6,2004.0,8
701,DesmondClark,CHI,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
759,DesmondClark,CHI,1.0,3.0,1.0,24.0,0.0,2.9,2.9,2004.0,10
854,DesmondClark,CHI,1.0,4.0,1.0,14.0,0.0,1.9,1.9,2004.0,11
947,DesmondClark,CHI,1.0,2.0,1.0,6.0,0.0,1.1,1.1,2004.0,12
1003,DesmondClark,CHI,1.0,9.0,6.0,58.0,1.0,14.8,14.8,2004.0,13
1218,DesmondClark,CHI,1.0,3.0,1.0,14.0,0.0,1.9,1.9,2004.0,15
1309,DesmondClark,CHI,1.0,5.0,2.0,12.0,0.0,2.2,2.2,2004.0,16
1399,DesmondClark,CHI,1.0,7.0,3.0,20.0,0.0,3.5,3.5,2004.0,17
1483,DesmondClark,CHI,1.0,4.0,3.0,26.0,0.0,4.1,4.1,2005.0,1
1568,DesmondClark,CHI,1.0,3.0,2.0,19.0,0.0,2.9,2.9,2005.0,2
1687,DesmondClark,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,3
