,Name,Team,Games,RunAtt,RunYards,RunTD,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
13315,AdrianPeterson,MIN,1.0,10.0,60.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,2011.0,15
13386,AdrianPeterson,MIN,1.0,12.0,38.0,1.0,3.0,2.0,14.0,0.0,13.2,13.2,2011.0,16
13572,AdrianPeterson,MIN,1.0,17.0,84.0,2.0,1.0,1.0,3.0,0.0,21.7,21.7,2012.0,1
13696,AdrianPeterson,MIN,1.0,16.0,60.0,0.0,3.0,3.0,20.0,0.0,11.0,11.0,2012.0,2
13779,AdrianPeterson,MIN,1.0,25.0,86.0,0.0,4.0,2.0,21.0,0.0,12.7,12.7,2012.0,3
13871,AdrianPeterson,MIN,1.0,21.0,102.0,0.0,4.0,4.0,20.0,0.0,16.2,19.2,2012.0,4
13963,AdrianPeterson,MIN,1.0,17.0,88.0,0.0,3.0,3.0,15.0,0.0,13.3,13.3,2012.0,5
14035,AdrianPeterson,MIN,1.0,17.0,79.0,0.0,8.0,7.0,50.0,0.0,19.9,19.9,2012.0,6
14119,AdrianPeterson,MIN,1.0,23.0,153.0,1.0,4.0,2.0,6.0,0.0,23.9,26.9,2012.0,7
14197,AdrianPeterson,MIN,1.0,15.0,123.0,1.0,1.0,1.0,4.0,0.0,18.7,21.7,2012.0,8
14275,AdrianPeterson,MIN,1.0,17.0,182.0,2.0,4.0,3.0,11.0,0.0,34.3,37.3,2012.0,9
14360,AdrianPeterson,MIN,1.0,27.0,171.0,1.0,4.0,3.0,5.0,0.0,26.6,29.6,2012.0,10
14536,AdrianPeterson,MIN,1.0,18.0,108.0,0.0,7.0,6.0,30.0,0.0,18.8,21.8,2012.0,12
14616,AdrianPeterson,MIN,1.0,21.0,210.0,1.0,2.0,1.0,10.0,0.0,29.0,32.0,2012.0,13
14706,AdrianPeterson,MIN,1.0,31.0,154.0,2.0,2.0,2.0,16.0,0.0,31.0,34.0,2012.0,14
14800,AdrianPeterson,MIN,1.0,24.0,212.0,1.0,0.0,0.0,0.0,0.0,27.2,30.2,2012.0,15
14916,AdrianPeterson,MIN,1.0,25.0,86.0,0.0,2.0,1.0,4.0,0.0,10.0,10.0,2012.0,16
14988,AdrianPeterson,MIN,1.0,34.0,199.0,1.0,2.0,1.0,2.0,1.0,33.1,36.1,2012.0,17
15082,AdrianPeterson,MIN,1.0,18.0,93.0,2.0,4.0,4.0,18.0,1.0,33.1,33.1,2013.0,1
15196,AdrianPeterson,MIN,1.0,26.0,100.0,0.0,2.0,1.0,7.0,0.0,10.7,10.7,2013.0,2
15261,AdrianPeterson,MIN,1.0,25.0,88.0,1.0,6.0,6.0,27.0,0.0,22.5,22.5,2013.0,3
15356,AdrianPeterson,MIN,1.0,23.0,140.0,2.0,1.0,0.0,0.0,0.0,26.0,29.0,2013.0,4
15543,AdrianPeterson,MIN,1.0,10.0,62.0,0.0,4.0,3.0,21.0,0.0,11.3,11.3,2013.0,6
15642,AdrianPeterson,MIN,1.0,13.0,28.0,0.0,4.0,2.0,28.0,0.0,7.6,7.6,2013.0,7
15702,AdrianPeterson,MIN,1.0,13.0,60.0,1.0,3.0,3.0,23.0,0.0,17.3,17.3,2013.0,8
15771,AdrianPeterson,MIN,1.0,25.0,140.0,1.0,3.0,3.0,37.0,0.0,26.7,29.7,2013.0,9
15843,AdrianPeterson,MIN,1.0,20.0,75.0,2.0,2.0,2.0,2.0,0.0,21.7,21.7,2013.0,10
15953,AdrianPeterson,MIN,1.0,21.0,65.0,0.0,3.0,0.0,0.0,0.0,6.5,6.5,2013.0,11
16004,AdrianPeterson,MIN,1.0,32.0,146.0,1.0,1.0,1.0,2.0,0.0,20.8,23.8,2013.0,12
16087,AdrianPeterson,MIN,1.0,35.0,211.0,0.0,4.0,2.0,0.0,0.0,23.1,26.1,2013.0,13
16229,AdrianPeterson,MIN,1.0,7.0,13.0,0.0,2.0,1.0,4.0,0.0,2.7,2.7,2013.0,14
16389,AdrianPeterson,MIN,1.0,11.0,45.0,0.0,1.0,1.0,2.0,0.0,5.7,5.7,2013.0,16
16552,AdrianPeterson,MIN,1.0,21.0,75.0,0.0,3.0,2.0,18.0,0.0,11.3,11.3,2014.0,1
18088,AdrianPeterson,MIN,1.0,10.0,31.0,0.0,3.0,3.0,21.0,0.0,8.2,8.2,2015.0,1
18150,AdrianPeterson,MIN,1.0,29.0,134.0,0.0,2.0,2.0,58.0,0.0,21.2,24.2,2015.0,2
18249,AdrianPeterson,MIN,1.0,20.0,126.0,2.0,0.0,0.0,0.0,0.0,24.6,27.6,2015.0,3
18347,AdrianPeterson,MIN,1.0,16.0,81.0,1.0,6.0,4.0,13.0,0.0,19.4,19.4,2015.0,4
18548,AdrianPeterson,MIN,1.0,26.0,60.0,0.0,1.0,1.0,-3.0,0.0,6.7,6.7,2015.0,6
5190,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1
5272,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.1,1.1,2007.0,2
5387,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,3
5477,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,4
5878,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,8
6064,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,10
6186,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,11
6250,AhmadBradshaw,NYG,1.0,4.0,29.0,0.0,1.0,0.0,0.0,0.0,2.9,2.9,2007.0,12
6378,AhmadBradshaw,NYG,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,2007.0,13
6486,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,14
6566,AhmadBradshaw,NYG,1.0,1.0,8.0,0.0,1.0,1.0,1.0,0.0,1.9,1.9,2007.0,15
6605,AhmadBradshaw,NYG,1.0,17.0,151.0,1.0,0.0,0.0,0.0,0.0,21.1,24.1,2007.0,16
6890,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1
6903,AhmadBradshaw,NYG,1.0,5.0,52.0,1.0,1.0,1.0,18.0,1.0,20.0,20.0,2008.0,2
7071,AhmadBradshaw,NYG,1.0,2.0,2.0,0.0,1.0,1.0,5.0,0.0,1.7,1.7,2008.0,3
7231,AhmadBradshaw,NYG,1.0,11.0,65.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,2008.0,5
7376,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,6
7443,AhmadBradshaw,NYG,1.0,8.0,28.0,0.0,1.0,1.0,5.0,0.0,4.3,4.3,2008.0,7
7573,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,8
7651,AhmadBradshaw,NYG,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2008.0,9
7740,AhmadBradshaw,NYG,1.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,2008.0,10
7832,AhmadBradshaw,NYG,1.0,9.0,96.0,0.0,0.0,0.0,0.0,0.0,9.6,9.6,2008.0,11
7978,AhmadBradshaw,NYG,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2008.0,12
8171,AhmadBradshaw,NYG,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2008.0,14
8250,AhmadBradshaw,NYG,1.0,3.0,8.0,0.0,2.0,1.0,16.0,0.0,3.4,3.4,2008.0,15
8384,AhmadBradshaw,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,16
8452,AhmadBradshaw,NYG,1.0,10.0,28.0,0.0,1.0,1.0,-2.0,0.0,3.6,3.6,2008.0,17
8527,AhmadBradshaw,NYG,1.0,12.0,60.0,0.0,4.0,3.0,11.0,0.0,10.1,10.1,2009.0,1
8636,AhmadBradshaw,NYG,1.0,9.0,37.0,0.0,2.0,2.0,8.0,0.0,6.5,6.5,2009.0,2
8725,AhmadBradshaw,NYG,1.0,14.0,104.0,0.0,0.0,0.0,0.0,0.0,10.4,13.4,2009.0,3
8834,AhmadBradshaw,NYG,1.0,12.0,64.0,0.0,0.0,0.0,0.0,0.0,6.4,6.4,2009.0,4
8895,AhmadBradshaw,NYG,1.0,11.0,110.0,2.0,1.0,1.0,55.0,0.0,29.5,32.5,2009.0,5
9018,AhmadBradshaw,NYG,1.0,10.0,48.0,1.0,1.0,0.0,0.0,0.0,10.8,10.8,2009.0,6
9146,AhmadBradshaw,NYG,1.0,12.0,32.0,0.0,1.0,1.0,-5.0,0.0,2.7,2.7,2009.0,7
9221,AhmadBradshaw,NYG,1.0,9.0,21.0,1.0,0.0,0.0,0.0,0.0,8.1,8.1,2009.0,8
9316,AhmadBradshaw,NYG,1.0,14.0,39.0,0.0,4.0,3.0,27.0,0.0,9.6,9.6,2009.0,9
9550,AhmadBradshaw,NYG,1.0,12.0,34.0,0.0,1.0,0.0,0.0,0.0,3.4,3.4,2009.0,11
9748,AhmadBradshaw,NYG,1.0,7.0,47.0,0.0,1.0,0.0,0.0,0.0,3.7,3.7,2009.0,13
9802,AhmadBradshaw,NYG,1.0,14.0,55.0,1.0,4.0,4.0,46.0,0.0,20.1,20.1,2009.0,14
9896,AhmadBradshaw,NYG,1.0,9.0,61.0,2.0,4.0,3.0,29.0,0.0,24.0,24.0,2009.0,15
10033,AhmadBradshaw,NYG,1.0,11.0,53.0,0.0,4.0,2.0,3.0,0.0,7.6,7.6,2009.0,16
10129,AhmadBradshaw,NYG,1.0,7.0,13.0,0.0,3.0,2.0,33.0,0.0,6.6,6.6,2009.0,17
10202,AhmadBradshaw,NYG,1.0,20.0,76.0,1.0,4.0,2.0,17.0,0.0,16.3,16.3,2010.0,1
10320,AhmadBradshaw,NYG,1.0,17.0,89.0,0.0,1.0,0.0,0.0,0.0,8.9,8.9,2010.0,2
10396,AhmadBradshaw,NYG,1.0,15.0,88.0,1.0,5.0,5.0,30.0,0.0,21.8,21.8,2010.0,3
10497,AhmadBradshaw,NYG,1.0,23.0,129.0,1.0,3.0,2.0,14.0,0.0,21.3,24.3,2010.0,4
10610,AhmadBradshaw,NYG,1.0,16.0,67.0,0.0,4.0,3.0,22.0,0.0,11.9,11.9,2010.0,5
10703,AhmadBradshaw,NYG,1.0,19.0,133.0,0.0,2.0,2.0,10.0,0.0,16.3,19.3,2010.0,6
10803,AhmadBradshaw,NYG,1.0,24.0,126.0,0.0,2.0,2.0,12.0,0.0,14.8,17.8,2010.0,7
10991,AhmadBradshaw,NYG,1.0,19.0,57.0,2.0,4.0,4.0,35.0,0.0,25.2,25.2,2010.0,9
11094,AhmadBradshaw,NYG,1.0,20.0,73.0,0.0,7.0,6.0,62.0,0.0,19.5,19.5,2010.0,10
11238,AhmadBradshaw,NYG,1.0,12.0,29.0,0.0,2.0,2.0,-5.0,0.0,3.4,3.4,2010.0,11
11306,AhmadBradshaw,NYG,1.0,9.0,49.0,0.0,4.0,4.0,34.0,0.0,12.3,12.3,2010.0,12
11389,AhmadBradshaw,NYG,1.0,25.0,97.0,2.0,3.0,1.0,8.0,0.0,23.5,23.5,2010.0,13
11489,AhmadBradshaw,NYG,1.0,11.0,103.0,1.0,6.0,5.0,12.0,0.0,22.5,25.5,2010.0,14
11617,AhmadBradshaw,NYG,1.0,19.0,66.0,0.0,2.0,2.0,14.0,0.0,10.0,10.0,2010.0,15
11709,AhmadBradshaw,NYG,1.0,12.0,31.0,0.0,6.0,5.0,41.0,0.0,11.2,11.2,2010.0,16
11828,AhmadBradshaw,NYG,1.0,15.0,22.0,0.0,3.0,2.0,8.0,0.0,5.0,5.0,2010.0,17
11906,AhmadBradshaw,NYG,1.0,13.0,44.0,1.0,2.0,1.0,10.0,0.0,12.4,12.4,2011.0,1
12000,AhmadBradshaw,NYG,1.0,15.0,59.0,0.0,5.0,5.0,45.0,0.0,15.4,15.4,2011.0,2
12088,AhmadBradshaw,NYG,1.0,15.0,86.0,0.0,5.0,5.0,53.0,1.0,24.9,24.9,2011.0,3
12204,AhmadBradshaw,NYG,1.0,12.0,39.0,1.0,5.0,4.0,11.0,0.0,14.0,14.0,2011.0,4
12308,AhmadBradshaw,NYG,1.0,17.0,58.0,0.0,5.0,2.0,27.0,0.0,10.5,10.5,2011.0,5
12382,AhmadBradshaw,NYG,1.0,26.0,104.0,3.0,2.0,2.0,26.0,0.0,33.0,36.0,2011.0,6
12591,AhmadBradshaw,NYG,1.0,13.0,50.0,0.0,5.0,5.0,38.0,0.0,13.8,13.8,2011.0,8
13101,AhmadBradshaw,NYG,1.0,11.0,38.0,0.0,5.0,2.0,9.0,0.0,6.7,6.7,2011.0,13
13229,AhmadBradshaw,NYG,1.0,8.0,12.0,0.0,1.0,1.0,7.0,0.0,2.9,2.9,2011.0,14
13283,AhmadBradshaw,NYG,1.0,10.0,58.0,1.0,4.0,3.0,21.0,0.0,16.9,16.9,2011.0,15
13376,AhmadBradshaw,NYG,1.0,15.0,54.0,2.0,1.0,1.0,8.0,0.0,19.2,19.2,2011.0,16
13470,AhmadBradshaw,NYG,1.0,16.0,57.0,1.0,4.0,3.0,12.0,1.0,21.9,21.9,2011.0,17
13579,AhmadBradshaw,NYG,1.0,17.0,78.0,1.0,2.0,2.0,15.0,0.0,17.3,17.3,2012.0,1
13738,AhmadBradshaw,NYG,1.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,2012.0,2
13879,AhmadBradshaw,NYG,1.0,13.0,39.0,0.0,4.0,3.0,38.0,0.0,10.7,10.7,2012.0,4
13949,AhmadBradshaw,NYG,1.0,30.0,200.0,1.0,6.0,4.0,29.0,0.0,31.9,34.9,2012.0,5
14036,AhmadBradshaw,NYG,1.0,27.0,116.0,1.0,1.0,1.0,4.0,0.0,19.0,22.0,2012.0,6
14125,AhmadBradshaw,NYG,1.0,12.0,43.0,1.0,5.0,4.0,22.0,0.0,16.5,16.5,2012.0,7
14228,AhmadBradshaw,NYG,1.0,22.0,78.0,0.0,0.0,0.0,0.0,0.0,6.8,6.8,2012.0,8
14317,AhmadBradshaw,NYG,1.0,15.0,48.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,2012.0,9
14384,AhmadBradshaw,NYG,1.0,10.0,57.0,0.0,4.0,3.0,14.0,0.0,9.1,9.1,2012.0,10
14534,AhmadBradshaw,NYG,1.0,10.0,58.0,1.0,3.0,2.0,61.0,0.0,19.9,19.9,2012.0,12
14633,AhmadBradshaw,NYG,1.0,24.0,103.0,0.0,2.0,2.0,13.0,0.0,13.6,16.6,2012.0,13
14760,AhmadBradshaw,NYG,1.0,11.0,33.0,0.0,1.0,0.0,0.0,0.0,3.3,3.3,2012.0,14
14935,AhmadBradshaw,NYG,1.0,9.0,39.0,0.0,1.0,1.0,8.0,0.0,5.7,5.7,2012.0,16
14992,AhmadBradshaw,NYG,1.0,16.0,107.0,1.0,2.0,1.0,41.0,0.0,21.8,24.8,2012.0,17
15128,AhmadBradshaw,IND,1.0,7.0,26.0,0.0,1.0,1.0,7.0,0.0,4.3,4.3,2013.0,1
15175,AhmadBradshaw,IND,1.0,15.0,65.0,1.0,3.0,3.0,19.0,0.0,17.4,17.4,2013.0,2
15266,AhmadBradshaw,IND,1.0,19.0,95.0,1.0,4.0,3.0,16.0,0.0,20.1,20.1,2013.0,3
16545,AhmadBradshaw,IND,1.0,3.0,15.0,0.0,6.0,5.0,70.0,0.0,13.5,13.5,2014.0,1
16626,AhmadBradshaw,IND,1.0,13.0,70.0,0.0,5.0,5.0,26.0,2.0,26.6,26.6,2014.0,2
16726,AhmadBradshaw,IND,1.0,9.0,65.0,0.0,3.0,2.0,18.0,1.0,16.3,16.3,2014.0,3
16828,AhmadBradshaw,IND,1.0,9.0,32.0,0.0,2.0,2.0,20.0,1.0,13.2,13.2,2014.0,4
16912,AhmadBradshaw,IND,1.0,15.0,68.0,0.0,5.0,4.0,17.0,0.0,11.5,11.5,2014.0,5
16989,AhmadBradshaw,IND,1.0,11.0,34.0,0.0,6.0,3.0,25.0,1.0,14.9,14.9,2014.0,6
17066,AhmadBradshaw,IND,1.0,10.0,52.0,1.0,3.0,3.0,36.0,1.0,22.8,22.8,2014.0,7
17161,AhmadBradshaw,IND,1.0,6.0,35.0,1.0,7.0,7.0,52.0,0.0,21.7,21.7,2014.0,8
17268,AhmadBradshaw,IND,1.0,7.0,50.0,0.0,5.0,3.0,29.0,0.0,10.9,10.9,2014.0,9
17448,AhmadBradshaw,IND,1.0,7.0,4.0,0.0,5.0,4.0,7.0,0.0,5.1,5.1,2014.0,11
18574,AhmadBradshaw,IND,1.0,4.0,8.0,0.0,1.0,1.0,8.0,0.0,2.6,2.6,2015.0,6
4,AhmanGreen,GB,1.0,33.0,119.0,2.0,3.0,2.0,-3.0,1.0,31.6,34.6,2004.0,1
121,AhmanGreen,GB,1.0,24.0,128.0,0.0,3.0,2.0,7.0,0.0,14.5,17.5,2004.0,2
214,AhmanGreen,GB,1.0,17.0,67.0,0.0,4.0,4.0,34.0,0.0,14.1,14.1,2004.0,3
324,AhmanGreen,GB,1.0,15.0,58.0,0.0,3.0,3.0,48.0,0.0,12.6,12.6,2004.0,4
443,AhmanGreen,GB,1.0,10.0,33.0,0.0,3.0,2.0,5.0,0.0,4.8,4.8,2004.0,5
526,AhmanGreen,GB,1.0,21.0,81.0,0.0,3.0,3.0,3.0,0.0,11.4,11.4,2004.0,6
602,AhmanGreen,GB,1.0,15.0,163.0,2.0,3.0,3.0,4.0,0.0,31.7,34.7,2004.0,7
702,AhmanGreen,GB,1.0,24.0,70.0,2.0,4.0,4.0,73.0,0.0,30.3,30.3,2004.0,8
913,AhmanGreen,GB,1.0,21.0,145.0,0.0,4.0,2.0,7.0,0.0,17.2,20.2,2004.0,10
1067,AhmanGreen,GB,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2004.0,11
1232,AhmanGreen,GB,1.0,11.0,37.0,0.0,5.0,3.0,17.0,0.0,8.4,8.4,2004.0,13
1321,AhmanGreen,GB,1.0,23.0,76.0,0.0,7.0,5.0,20.0,0.0,14.6,14.6,2004.0,14
1428,AhmanGreen,GB,1.0,17.0,94.0,0.0,3.0,2.0,11.0,0.0,11.5,11.5,2004.0,15
1512,AhmanGreen,GB,1.0,19.0,64.0,1.0,4.0,4.0,26.0,0.0,19.0,19.0,2004.0,16
1646,AhmanGreen,GB,1.0,4.0,13.0,0.0,2.0,1.0,23.0,0.0,4.6,4.6,2004.0,17
1713,AhmanGreen,GB,1.0,12.0,58.0,0.0,7.0,5.0,34.0,0.0,14.2,14.2,2005.0,1
1814,AhmanGreen,GB,1.0,16.0,54.0,0.0,5.0,5.0,45.0,0.0,14.9,14.9,2005.0,2
1920,AhmanGreen,GB,1.0,19.0,58.0,0.0,3.0,3.0,27.0,0.0,11.5,11.5,2005.0,3
2023,AhmanGreen,GB,1.0,14.0,36.0,0.0,9.0,4.0,23.0,0.0,9.9,9.9,2005.0,4
2330,AhmanGreen,GB,1.0,16.0,49.0,0.0,3.0,2.0,18.0,0.0,8.7,8.7,2005.0,7
3414,AhmanGreen,GB,1.0,20.0,110.0,0.0,4.0,3.0,22.0,0.0,16.2,19.2,2006.0,1
3520,AhmanGreen,GB,1.0,16.0,42.0,0.0,11.0,6.0,48.0,0.0,14.0,14.0,2006.0,2
3603,AhmanGreen,GB,1.0,22.0,63.0,0.0,8.0,8.0,68.0,1.0,26.1,26.1,2006.0,3
4009,AhmanGreen,GB,1.0,18.0,118.0,1.0,0.0,0.0,0.0,0.0,17.8,20.8,2006.0,7
4100,AhmanGreen,GB,1.0,21.0,106.0,2.0,2.0,2.0,27.0,0.0,27.3,30.3,2006.0,8
4212,AhmanGreen,GB,1.0,23.0,122.0,0.0,2.0,1.0,8.0,0.0,14.0,17.0,2006.0,9
4344,AhmanGreen,GB,1.0,22.0,55.0,0.0,2.0,0.0,0.0,0.0,5.5,5.5,2006.0,10
4451,AhmanGreen,GB,1.0,13.0,28.0,0.0,2.0,1.0,0.0,0.0,3.8,3.8,2006.0,11
4507,AhmanGreen,GB,1.0,14.0,44.0,1.0,6.0,6.0,46.0,0.0,21.0,21.0,2006.0,12
4610,AhmanGreen,GB,1.0,14.0,102.0,0.0,6.0,4.0,38.0,0.0,18.0,21.0,2006.0,13
4717,AhmanGreen,GB,1.0,21.0,77.0,1.0,2.0,1.0,13.0,0.0,16.0,16.0,2006.0,14
4806,AhmanGreen,GB,1.0,22.0,79.0,0.0,10.0,7.0,44.0,0.0,19.3,19.3,2006.0,15
4924,AhmanGreen,GB,1.0,18.0,42.0,0.0,5.0,4.0,27.0,0.0,10.9,10.9,2006.0,16
5009,AhmanGreen,GB,1.0,22.0,71.0,0.0,4.0,4.0,39.0,0.0,15.0,15.0,2006.0,17
5114,AhmanGreen,HOU,1.0,16.0,73.0,0.0,4.0,4.0,23.0,0.0,13.6,13.6,2007.0,1
5214,AhmanGreen,HOU,1.0,15.0,71.0,1.0,0.0,0.0,0.0,0.0,13.1,13.1,2007.0,2
5358,AhmanGreen,HOU,1.0,4.0,5.0,0.0,2.0,2.0,11.0,0.0,3.6,3.6,2007.0,3
5632,AhmanGreen,HOU,1.0,16.0,44.0,0.0,5.0,2.0,4.0,0.0,6.8,6.8,2007.0,6
5718,AhmanGreen,HOU,1.0,11.0,39.0,0.0,7.0,5.0,32.0,0.0,12.1,12.1,2007.0,7
5914,AhmanGreen,HOU,1.0,8.0,28.0,1.0,1.0,1.0,53.0,0.0,15.1,15.1,2007.0,9
6839,AhmanGreen,HOU,1.0,5.0,28.0,0.0,4.0,4.0,3.0,0.0,7.1,7.1,2008.0,1
7242,AhmanGreen,HOU,1.0,12.0,47.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,2008.0,5
7335,AhmanGreen,HOU,1.0,8.0,41.0,0.0,2.0,1.0,2.0,0.0,5.3,5.3,2008.0,6
7416,AhmanGreen,HOU,1.0,14.0,62.0,1.0,1.0,1.0,3.0,0.0,13.5,13.5,2008.0,7
7536,AhmanGreen,HOU,1.0,9.0,41.0,0.0,1.0,1.0,5.0,0.0,5.6,5.6,2008.0,8
7736,AhmanGreen,HOU,1.0,4.0,19.0,0.0,3.0,2.0,4.0,0.0,4.3,4.3,2008.0,10
7816,AhmanGreen,HOU,1.0,9.0,17.0,2.0,1.0,1.0,7.0,0.0,15.4,15.4,2008.0,11
7947,AhmanGreen,HOU,1.0,13.0,39.0,0.0,2.0,1.0,8.0,0.0,5.7,5.7,2008.0,12
9245,AhmanGreen,GB,1.0,2.0,1.0,0.0,1.0,1.0,12.0,0.0,2.3,2.3,2009.0,8
9327,AhmanGreen,GB,1.0,6.0,45.0,0.0,2.0,1.0,10.0,0.0,6.5,6.5,2009.0,9
9454,AhmanGreen,GB,1.0,3.0,9.0,0.0,2.0,1.0,-4.0,0.0,1.5,1.5,2009.0,10
9760,AhmanGreen,GB,1.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2009.0,13
9876,AhmanGreen,GB,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2009.0,14
9987,AhmanGreen,GB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,15
10028,AhmanGreen,GB,1.0,8.0,29.0,1.0,0.0,0.0,0.0,0.0,8.9,8.9,2009.0,16
10144,AhmanGreen,GB,1.0,12.0,42.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,2009.0,17
3495,AhmardHall,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,1
3791,AhmardHall,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,4
3861,AhmardHall,TEN,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.4,1.4,2006.0,5
3958,AhmardHall,TEN,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.2,1.2,2006.0,6
4180,AhmardHall,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,8
4270,AhmardHall,TEN,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2006.0,9
4365,AhmardHall,TEN,1.0,1.0,3.0,0.0,2.0,1.0,9.0,0.0,2.2,2.2,2006.0,10
4452,AhmardHall,TEN,1.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,3.8,3.8,2006.0,11
4553,AhmardHall,TEN,1.0,1.0,4.0,0.0,3.0,2.0,15.0,0.0,3.9,3.9,2006.0,12
4647,AhmardHall,TEN,1.0,2.0,13.0,0.0,4.0,3.0,20.0,0.0,6.3,6.3,2006.0,13
4747,AhmardHall,TEN,1.0,1.0,-1.0,0.0,4.0,3.0,29.0,0.0,4.8,4.8,2006.0,14
4892,AhmardHall,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,15
4943,AhmardHall,TEN,1.0,0.0,0.0,0.0,3.0,2.0,28.0,0.0,4.8,4.8,2006.0,16
5072,AhmardHall,TEN,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.3,1.3,2006.0,17
5169,AhmardHall,TEN,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.6,1.6,2007.0,1
5295,AhmardHall,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2
5394,AhmardHall,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,3
5546,AhmardHall,TEN,1.0,0.0,0.0,0.0,3.0,2.0,17.0,0.0,3.7,3.7,2007.0,5
5682,AhmardHall,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,6
5785,AhmardHall,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,7
6389,AhmardHall,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,13
6494,AhmardHall,TEN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,14
6560,AhmardHall,TEN,1.0,0.0,0.0,0.0,3.0,2.0,9.0,0.0,2.9,2.9,2007.0,15
6652,AhmardHall,TEN,1.0,1.0,8.0,0.0,2.0,2.0,13.0,0.0,4.1,4.1,2007.0,16
6751,AhmardHall,TEN,1.0,0.0,0.0,0.0,2.0,2.0,15.0,0.0,3.5,3.5,2007.0,17
6877,AhmardHall,TEN,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.2,1.2,2008.0,1
6979,AhmardHall,TEN,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2008.0,2
7092,AhmardHall,TEN,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2008.0,3
7156,AhmardHall,TEN,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.5,1.5,2008.0,4
7250,AhmardHall,TEN,1.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.8,1.8,2008.0,5
